corr_YT,corr_YX,corr_TX,corr_XX
0.17951543601252923,0.6882144279741005,0.04252309614569172,0.4574067562613997
0.14344281923700236,0.6346917898121275,0.044853041249169306,0.3926888231059513
0.14358897804724266,0.5015287486707805,0.04018635800898748,0.33953944605506803
0.06733653040242929,0.7289631899143431,0.0035785242297878724,0.5283006306691184
0.055385625113093175,0.826936704539319,-0.052943517216147,0.6925711264366493
0.08799614527987508,0.6020493163909075,0.0370731691965189,0.41560788693808637
0.10428862442846021,0.7350638702413118,-0.027963504580940764,0.640537468874266
0.07804603289461487,0.36679201322723287,0.009502714875657098,0.27309309653515457
0.11468762656889141,0.8812459327200377,0.005130892067360317,0.5843235798180846
0.055926519528840334,0.7060041992315699,-0.01763718944841345,0.5896965026079216
0.1581602906744513,0.4968809436439299,-0.058811133021914534,0.42534769632657304
0.15556039889539025,0.796940057606661,0.027377333725759095,0.45356063939038144
0.09373368744851404,0.6787218479603032,-0.0246234465252651,0.5228635652792568
0.14084466082554553,0.6958971325856673,-0.00379802827660052,0.4642693377037611
0.3083630200464583,0.18785958216741366,-0.0007509365517993308,0.5364408213329239
0.067283130342761,0.7942041671997653,0.00035110375838888486,0.5841838108601041
0.09755697687010112,0.5869892505054657,-0.023448289858599466,0.2745322025534127
0.3844837964068464,0.4805213691248058,0.0134256350378557,0.6542853432836687
0.2543808825577368,0.4359989518975895,0.01712417527028085,0.27798464661603794
0.13785469908117082,0.6906942160042714,-0.006279622705723322,0.4440876506954212
0.12096392257117244,0.7787331655032627,-0.015088593995624816,0.6953698072043133
0.16982427383983673,0.8652524712064857,0.0386655184989617,0.5703138171254747
0.20590933276385537,0.31437473124371895,-0.0314575108169321,0.36127126525527803
0.41012863129443977,0.368724676799994,0.027853506848989677,0.467067267819935
0.1471362010357083,0.8549778129983863,0.046295001431833266,0.6807753694595726
0.11643331863033676,0.7661104323903462,0.023630721717503314,0.4466254212498195
0.16200249371279674,0.692870689431289,-0.019699708269255947,0.42833687088477834
0.10368198624222384,0.7422131903131028,-0.026450498209305888,0.4947141146139945
0.08518988034529085,0.76571557067857,0.024698455683994716,0.48011148989623614
0.18620499486336037,0.18183317130097637,-0.035779108217973296,0.17297740377849274
0.17212182927287675,0.6879268262505882,0.013879974724303048,0.5842237978971072
0.16619796704683554,0.5678822183583556,-0.03333207011854325,0.3961353127823902
0.10006979601957558,0.4581124852017765,-0.021871672812538462,0.3271964183576733
0.12258945710227159,0.5449111384574725,-0.0068233665725822585,0.4328988007472125
0.1919792039246529,0.8233178743021292,-0.053153886910392426,0.5249025174092921
0.12360143740691254,0.6278819792494448,0.004817724166046929,0.4136432671266441
0.0912667160520153,0.3893082568092283,0.017369031316211144,0.2471955211881314
0.14653746223255365,0.5125974650637667,0.006648712710412933,0.3436446973701653
0.1787685073287414,0.3805968649083875,-0.00035611185720986135,0.2612408426668778
0.21575021750925993,0.6057368873802824,-0.0020932081842005915,0.23118363626898905
0.06714718956088032,0.5156393225124191,0.017664710222792066,0.26896127039284323
0.20349213619581621,0.7733566063698403,0.012728306271189017,0.44071237366318516
0.09085500005889474,0.5174381255883941,0.004246810043302244,0.5533132092780697
0.12094180575313968,0.7077204288829549,0.00024335416149477663,0.47530980796239425
0.24208255172283247,0.7533052262377322,0.027874023071855256,0.6429643530708828
0.029352874271350485,0.7809784645295446,-0.01251029191030479,0.5463314355142814
0.08719688677387824,0.8131683747836645,0.009191885829666246,0.599635869775796
0.10649629355717656,0.76332240518689,0.021865786701654996,0.7798591134250765
0.13579221719375983,0.6232783651539323,0.003926707939514933,0.46921431503968825
0.04601128431984698,0.8184953940349049,-0.03476425889763763,0.8875953568357218
0.1468011889378978,0.602284065162185,-0.013821198332450022,0.4900765530121626
0.09909197423741442,0.8679684683297022,0.02643338569187021,0.6290574678304199
0.20424853736273058,0.5108045919555013,0.04848871231919823,0.4551712858392328
0.15769036502071898,0.7048697157152017,0.011410196238925249,0.5125435888719052
0.08800437310593093,0.7305753711036524,-0.00022250627766458309,0.5572917164095659
0.29299280916841874,0.411157097399654,-0.004467761282046981,0.2502680930852429
0.09020970239890849,0.5620984122035481,0.027104803382756854,0.3689914810217406
0.16960246604146317,0.7647599339700566,0.05228300288449675,0.5153118951319523
0.07314509517741258,0.8214926443719297,-0.021510309168456865,0.903492265033927
0.11708319171930062,0.6565803939020145,0.004869465042105554,0.37471399255168536
0.1328774261003695,0.8531005260998814,0.021364202922487033,0.7392026715152364
0.12842178813833746,0.6843162066750254,0.03868148441633992,0.45395383833394465
0.10010775597230406,0.6123682364886573,0.014497490473724353,0.3598807335753712
0.13513287195997747,0.4555287261334185,-0.009273743860846739,0.39621596976093143
0.11633435566995443,0.6621392404606038,0.021123622881570117,0.5544175559233739
0.10356213614280656,0.7051345082946447,-0.06364035587903016,0.5387566197007545
0.13142724311367898,0.8086411963326106,0.0009146333010092173,0.7151332388922759
0.11025690509433486,0.6645236568608202,-0.00598543951920167,0.5662859586319633
0.1331404574990163,0.6289092261751466,0.028329618882540465,0.4720341306524506
0.20095129132884587,0.6616165926899042,0.03568053832306401,0.5244084411327786
0.11747065285889068,0.7226303138785577,-0.029019020034449984,0.3927601080348606
0.1392584843466625,0.7447597553359561,-0.051237332976981936,0.44270618636972936
0.09224637363011251,0.6892802132711184,-0.010006938230711707,0.488877382859407
0.14055560953436974,0.7545062580784009,0.0362989754099443,0.5044527305697767
0.14901075472587125,0.860258464753876,-0.009463154346385633,0.7895964996970359
0.09268348556551906,0.6344147951743078,-0.04335353025564573,0.5218152485736428
0.09169929696886259,0.6992880736638112,0.02522650511615494,0.43192353019208185
0.16997766549334764,0.6674042245504699,-0.02510832573881192,0.38239758441968874
0.16328832723476425,0.6999026985098662,0.021376874173519092,0.3611390202978348
0.15197850485018838,0.48499437671366347,-0.019519893285882835,0.4729452132700823
0.15706244612977877,0.42648513512779984,0.0013280238942402142,0.3131276583411863
0.24214134326400394,0.5605927249896816,-0.0005677359313903392,0.429162300405637
0.08537546461526466,0.7105225537198223,-0.06539703615755516,0.4816155370577911
0.11723603109251489,0.5195280273279222,-0.02744585475297268,0.4041984969083867
0.12159703785771409,0.7552669178162804,0.024952020925242298,0.514535268096004
0.1623437185500433,0.8159610654856708,0.022564627030642888,0.6016135825687112
0.10993238499682845,0.7256048533354592,0.025606473987238046,0.5116397353762523
0.0688126739199943,0.6197971133446813,-0.029659868852281362,0.35286436658826903
0.16507214035462228,0.763453145531184,0.0351509388009126,0.7729370720499751
0.06361282678022465,0.7968647992314094,0.004343264216324822,0.5869158951354414
0.19844005263356168,0.4204591585926465,-0.004411305342466382,0.47642196631325506
0.21298895678001353,0.3761802514299053,0.009725240470593094,0.625281778208463
0.0982394668906229,0.6394131952650461,-0.01888616944981148,0.6789089348983992
0.08258512967201843,0.7899748262080616,-0.016484340489102127,0.7082139434598513
0.0919363279267816,0.5598855121845587,-0.01786366920938985,0.357852172202213
0.13104963296756322,0.48946197056006147,0.02570539009918788,0.27644702781973574
0.12378085598553851,0.519647290971806,-0.00393488550603186,0.33230180084710453
0.12191213626780043,0.7118552736991995,-0.031046582886509713,0.39632070539643
0.27797102644061156,0.5398138438322634,-0.013540008687451593,0.8328259775859792
0.13239348087527913,0.5576741555295861,-0.030126047129704486,0.3392567880453554
0.17161611122829407,0.6815683272766004,0.04103141147446005,0.5351335429131665
0.090480451681906,0.7776323727330383,-0.025518036024590067,0.6620845896697197
0.10412595881547337,0.7417785436276287,-0.01531821319546543,0.48057752360429157
0.10257311791917892,0.7662390400375407,-0.020181936661141098,0.46914379701856745
0.13491983157986887,0.49920009476166693,-0.019425189925841406,0.2785202398087491
0.19385206054230475,0.6585866018212985,-0.005377356424861526,0.40517964313240845
0.07692407613544905,0.7365262934302231,0.0370398844926927,0.4186875661318419
0.14171104324159356,0.635646716688818,-0.03239955208149465,0.347886927755325
0.08075455430585629,0.8138261886497806,5.8754204509173756e-05,0.6493385057998509
0.08337507795661775,0.7130337053503701,0.006628687983774743,0.4964003470394912
0.23527373294507736,0.6173530856001889,0.03528393732099234,0.6002994623255
0.1102450314018274,0.7608182128480473,-0.037842269401357806,0.47048762129642885
0.17414798225385422,0.8004813820786867,0.033130958543820824,0.7441391346899089
0.12909901005089014,0.7176219143301907,-0.002745666326929741,0.37400467475265364
0.1910877058802506,0.6807540760406826,0.04987462431854792,0.5369105585689671
0.15053851432265208,0.40444823117476897,0.0257953624852235,0.27294932757426726
0.15996133784297142,0.7980190151333175,0.00018883132289659876,0.708926083695866
0.14971273674248217,0.8455334327311319,-0.00723734233544157,0.8562320857126327
0.015145298654029476,0.7546942138790014,0.008501545753731122,0.4427065198054678
0.39621769685469715,0.6306929771245406,0.03566192486160366,0.461196870440621
0.12948615191874002,0.6838930380868835,0.0050003979466621586,0.5350851139996509
0.04756337930007905,0.82984989391709,-0.07182690776919032,0.656353672644056
0.11347151967404281,0.8882126357327886,-0.013817136257665188,0.5018354136641681
0.17571558971136925,0.681875080745204,0.005562096849805121,0.5494931585825683
0.06826644410439747,0.3527519673695742,-0.030243232238816316,0.2050920037254508
0.2553945324404309,0.44618323995326686,-0.010936252710301396,0.319314100185359
0.14082631955572317,0.10745677479407148,0.03219525218411854,0.004926331459852301
0.13487203578960594,0.7975545403983415,0.007853898024586062,0.5963599967683149
0.1321026062832183,0.583070021378248,0.003149257904664857,0.4465111326444565
0.11324893782479259,0.7175818873246963,-0.0030754196191545013,0.6111033929045808
0.13684558776239197,0.714959834866115,0.006270151682498999,0.6477608233468263
0.04294262204966337,0.7716643022909184,-0.011229918745808191,0.5779220337497268
0.12872444335129285,0.7573477724879509,0.03530516759503025,0.5527165083935456
0.01797291225507761,0.7328160081192271,-0.053751277965925326,0.4706861654955825
0.20932742615772698,0.7494685999637182,0.0602597774619889,0.7869971660567312
0.13292914009808932,0.87802832386204,-0.012466077037938084,0.6479563420017526
0.11802980790265906,0.7416861527480036,-0.031126260031467394,0.5314547887524622
0.15064680051595247,0.6001058823509589,-0.040441409384580546,0.49425694649104446
0.07533554252115535,0.7471025182677347,-0.020718228428535324,0.6945127382237726
0.20291370509238857,0.46014661030038356,-0.013804043248100986,0.624394686487997
0.08446625695614424,0.5592137210721863,-0.005180664420204508,0.5798754158475014
0.1634120012840217,0.7581078997908972,0.0006025606260295358,0.6185322092255514
0.08774280176603316,0.6555552352070259,-0.04235360524290187,0.555447812182255
0.22432243499030935,0.419724119305992,-0.015945475519192797,0.4631958484314195
0.11149596595504244,0.6486022455785687,-0.05511948896689624,0.44604839129649265
0.11081645383626865,0.7253230073712968,-0.040852092307611436,0.4255872727270672
0.17416985652706024,0.6423179069177805,0.01511218696250353,0.4711990405322045
0.10247910390007535,0.7300241426386042,0.02253629720513545,0.5640515952676871
0.1809443510397591,0.7765340735533457,0.013785006599269095,0.6268676203966351
0.11463824414933087,0.9054321980658023,0.04391333779871422,0.7168042172539403
0.13210170738256258,0.6718899749943132,-0.0033419159540370186,0.4113193661550222
0.020373565992400096,0.8059289780124153,-0.08570851097906505,0.6415200716124508
0.14258529397871247,0.5010285124423557,-0.022106074136726828,0.3313259515972628
0.1001800950814376,0.7248034615429733,0.00895704793613978,0.6143900793831997
0.1521266213002185,0.5787774455569088,0.01327967559588519,0.35290290293307636
0.13053842304332827,0.8195382137128223,0.0002237510257147874,0.583554105496123
0.24049298789072218,0.38069099285607,-0.024409751528656504,0.3528771697937974
0.09167468655224935,0.7946532853011794,-0.013181949806360239,0.6832947019387987
0.10849742718086777,0.7771350592919514,0.0583043949164417,0.4889371396828349
0.06825234402042028,0.633278130370103,-0.01366792453647578,0.38599362109808166
0.1304543762221977,0.811860374196761,0.0464506125397381,0.5948947307486973
0.1930394826847905,0.5373319223344863,0.03623113325592931,0.3653261396668738
0.10854241132810599,0.8639347837957394,0.012219122204986728,0.6588422148467361
0.13648804043905644,0.7674841072553276,0.05540924657635823,0.5137727307616057
0.1292015716452675,0.7243003737350232,0.023017710811684446,0.44974806927090694
0.0803241347722654,0.8388595202052166,-0.04319877251434712,0.6738969433544362
0.22440146091284444,0.579842216698012,0.04971263898021355,0.4520707370897971
0.13835459096521435,0.6113266547117546,-0.022566492172709604,0.2907935621778761
0.09000758587504945,0.769234641044058,-0.01512747482799627,0.6356489804403119
0.150767896543481,0.8416226826480269,0.007775492940630766,0.6646137925249075
0.16006839324782657,0.7036459666075485,0.06778732646681457,0.7764084510287118
0.11427723424907357,0.5221840328495386,-0.08680797428201203,0.4275517120768261
0.1770274082540698,0.730609684022559,0.012319888557592994,0.5126112883395548
0.05292394100057374,0.7104699570360823,-0.05989948325943505,0.4991681432370758
0.14231912699105506,0.584579418647344,-0.017632898974507132,0.9096125218709792
0.1104278670255542,0.6578257340224839,0.026910665048603254,0.4602265079945672
0.14524474420355227,0.5219529942133201,0.03658677580694125,0.3103152620598986
0.052397794019556784,0.6626013629462093,-0.026468736761835754,0.4386880916688804
0.12115404254110154,0.5816416590967607,0.02846348101414784,0.33829669381144867
0.08005831097576534,0.8285209250457699,0.004572321850089607,0.5440250551371275
0.17309163434683672,0.8506691560590185,0.04890883654405949,0.6692190596863776
0.1491379611073722,0.5423147934959658,0.017858706512662845,0.4354444287942463
0.1718608818893633,0.6314602217873704,0.0544471420728781,0.5095370042670203
0.2638204266433799,0.5125484071852973,-0.016071898701283692,0.3896342328110499
0.14684893901202506,0.7219515298944638,0.011892852593442998,0.37181700581254495
0.12565087456388718,0.7690821053203891,-0.03291667268675045,0.6499282841470536
0.20269701653388675,0.551264069478582,-0.013745444820749363,0.4669643746225919
0.2047610627972687,0.7091292547628097,0.034006718461625715,0.8325690869855165
0.051595209468850614,0.7463823669354815,0.016497479595969512,0.5406287413996992
0.22177508215791034,0.17716667564994168,0.012404316398708471,0.4024026273322667
0.1591279000119259,0.4863962649811267,-0.008093628104011584,0.3469791101311225
0.1425377192222456,0.5862629398200364,-0.035993642669189765,0.3538415729278057
0.13709314473206674,0.724569131449321,0.03770075767738256,0.5556520249653036
0.13028272598255483,0.7254659983718434,0.015632647140832165,0.43225749423114757
0.12767944154590743,0.7008893649955881,-0.026116518977311744,0.5780852265494034
0.06661360092461768,0.7300200435975983,-0.030727491947557264,0.4438023135872584
0.09452911251877007,0.18044361713152673,-0.07399795951486482,0.09944728215944955
0.15818735466262676,0.7442844570923667,0.03003195164335589,0.5149913630688587
0.13594478500678753,0.5487011926229938,0.006195539406824303,0.5202068691958055
0.09804124953484118,0.7929326263364814,-0.011134845702866027,0.47081088525154774
0.10646145290610742,0.5835413981642811,-0.02062752540580875,0.6196104586364543
0.06285956712277582,0.3170390914159307,-0.005820580758261314,0.19963729449544879
0.2877342810695811,0.543225036796767,0.0026504284081331486,0.6212097097111289
0.09781397920889759,0.8182480139860322,-0.024175617245497258,0.60320239449443
0.2561239756134909,0.24868728542047763,-0.005819040944373067,0.11430056875718422
0.3759603768818447,0.3033615413209567,-0.0006098020015920039,0.33712358112344754
0.11148682206232755,0.8314776397289909,0.0028972217685019706,0.6810811945608843
0.17576987243829412,0.8114334667823041,0.042048019901852966,0.6608580792407628
0.1500585280665444,0.6532517065048893,0.016801308657152104,0.45117604795429134
0.14414388665477673,0.362160372933432,-0.05204586681092861,0.42986394626501706
0.06455361665729796,0.8420437227769436,-0.05944630835889397,0.648303449283677
0.11654581525732381,0.7811075373961416,0.04495725704571392,0.6054662583821494
0.11290645885850716,0.7255849703108763,-0.006603460913485017,0.5786773503990085
0.13694696807909054,0.4018758987238081,0.003250051711944736,0.2614732022193937
0.10611915534335391,0.6385083038231388,-0.013994989695794817,0.357104318540708
0.20506455018334774,0.75805057161656,0.08736483372007434,0.46509645355987794
0.1496123256681025,0.4062146948712173,-0.0019707495067318587,0.3724814980504033
0.1372582509152276,0.8600486090892269,0.022849780786634386,0.6840605725594016
0.12340519138232292,0.6401967390791593,-0.022840973284757496,0.43649208952330554
0.14235467798617107,0.6867872495199296,-0.0070097418597700484,0.5650604618018569
0.13513850860917961,0.48494608042796494,-0.03319382546263808,0.4130634073321405
0.23027326901650952,0.5105562386523291,0.014973635536970873,0.9420239735745668
0.20768517803469955,0.7324407939319952,0.029284150953593484,0.8941696548763542
0.1224963750004593,0.5881578753785545,0.012682922215494375,0.43090457202483234
0.10988019462893496,0.7322830698111458,0.021468982777904516,0.4317784113176625
0.14936288411800835,0.790423391514587,0.011452954691091402,0.4110160995122809
0.24125141022299088,0.608289098918399,0.027957992468506464,0.6825881821244847
0.26352691586006205,0.8015652057379417,-0.02140149784756879,0.58104601531931
0.10776458809145562,0.7131179514632527,0.0001192324812989429,0.6084026847287476
0.11712297049241926,0.7365733243052071,0.008725021706622796,0.4352298087232674
0.19519503043882863,0.6021563248981574,-0.04281844414474445,0.6071778442223517
0.12368213482191487,0.5837383351201182,-0.00940125121208326,0.348802146742043
0.08611413785921207,0.8629434325697618,0.007589444171536862,0.6602473235528188
0.0737424132023347,0.8251240394906467,0.0039015472506717646,0.8162732698601971
0.11804439055997487,0.7846964307449646,0.03288317979809012,0.6263278408642743
0.15529458493956966,0.5019822783085326,-0.008261680069690181,0.30054569149967947
0.13169933601901862,0.6442256203329038,0.02422888577165446,0.34532466013855384
0.05701028610878173,0.7138298951608537,-0.041513298256628375,0.50114029692093
0.16236194178843413,0.7085204917901342,-0.0277729694151296,0.6044393841551009
0.21579116776847265,0.6716710704324675,0.007173340209155107,0.39101626799597955
0.07295222211071857,0.7795932264552415,0.015916483567876998,0.6532338236358806
0.1109095072556529,0.7517168383797288,-0.053101682932542915,0.5813517142699618
0.19597020032580606,0.693938527565479,0.039199037295358785,0.6316230449817779
0.1324209233714902,0.4545551778674446,-0.03545340616936399,0.3031889292152236
0.09411228270103508,0.31034851220894233,0.019467238563259888,0.19520229964399946
0.058353704372831536,0.8348319426860827,0.001473028710194094,0.8639480096594492
0.23005335455623419,0.6265057184670653,-0.023176416132163882,0.6977481768778575
0.10653299787163173,0.8499605080462277,0.016073662972311886,0.6090938514479756
0.11504308751613325,0.6584613502160057,-0.0009422544201695138,0.4500215061585059
0.10013166533599938,0.5815050755498214,-0.03837655999288087,0.33751355673252725
0.12996228918206598,0.8202273512639702,0.004722537637330666,0.7726341129414328
0.06546092786083044,0.732350160756523,-0.02391482728023727,0.45695348353415366
0.16133134583970093,0.3453208721903741,-0.03701263406995798,0.3060833162935739
0.13915258887153598,0.4486748963379871,0.018436835926032458,0.2926661588194672
0.10840718669909075,0.8200958412047878,0.005049534640952434,0.8998870295677599
0.09574688625225244,0.7063521616701025,-0.013935111229249831,0.8148064537857875
0.12652907206710692,0.6871909920493071,0.03291598639081941,0.6345345883197517
0.06365768345755717,0.8203175955880349,-0.04633063227257768,0.5683459522444778
0.14402605396208568,0.7872627685135083,0.027133354985491024,0.5621469336134159
0.15352699573858156,0.8412582599971392,-0.010845625869421095,0.5209525385410921
0.16921985272201986,0.33322147502891275,-0.04274830662408675,0.22609075473307416
0.2570498777508723,0.3986791529370845,0.04727839305807362,0.19283223358987162
0.12449536413261753,0.7182953003487831,-0.0245880306463851,0.6958189963487174
0.18318448899991463,0.63722802525917,-0.010734063885041585,0.49126691586957316
0.10368500778696152,0.7328385446667964,-0.03772152764359941,0.6116105807609717
0.15278816476569307,0.752109115175179,0.06950958933144798,0.5407298869539223
0.12969725351957498,0.5343800304895938,0.0365224234546168,0.49508379666181684
0.15412700811848057,0.7213054645177925,0.008375748266629476,0.4153138837302288
0.16942185827105927,0.7207626496102796,0.05092508304952833,0.8096495963118484
0.22937298744098147,0.7783490327940988,0.044317642187437015,0.6954364366224675
0.126620341579265,0.7018795695910033,0.054603074305160856,0.6118170830473952
0.11804335574494526,0.7507107124483843,-0.010058932553335408,0.7454045962856992
0.08275955429653818,0.7559642772978303,-0.051496928343992596,0.6148241713570057
0.1807490838405194,0.7949745300676228,0.026624266599667996,0.6053941829254943
0.13792900977536798,0.7124909468967762,0.017393937678794442,0.5153157545540328
0.09534750257996868,0.8384115375138903,0.0050779381806078175,0.6872102678187934
0.15900849770378214,0.6800842614774859,0.059262359818543275,0.5270872173204578
0.1990647692222499,0.7237577930502759,0.022935896406413157,0.4763171885836029
0.0907805161225497,0.8216177166345944,-0.049006063700141,0.698317692289945
0.18420019447274533,0.6800342730800697,0.04679428349633216,0.496602060746815
0.10251920372172102,0.647932562172231,0.02264843817101559,0.5150690976825147
0.11100740677037482,0.5720071403845053,0.037758280667872166,0.268811939559751
0.2760738422854242,0.26702461354628904,0.04460100381707362,0.1601055791787777
0.19502872134033944,0.58002422737122,0.02027658551248955,0.4863213510437439
0.21767630072434965,0.5697744462057877,-0.029190338196168026,0.466709663963011
0.12677554174561384,0.7601099124995306,0.03145921047429939,0.7436212620743161
0.15652598055043043,0.7160518377632135,-0.008023730545027362,0.4090821116482527
0.12790075436819376,0.8637910956540018,-0.037761385708286146,0.8005999179140885
0.21080895049164625,0.7369761453028135,0.004330011850470071,0.48394180281827087
0.02069762398004915,0.6799709607644775,-0.06216207108673145,0.4178217646369623
0.1548754435614262,0.8043217145712207,0.01799999419745322,0.4684745553375502
0.13697383750680878,0.7671810164580044,0.01319634675250796,0.631280479175812
0.19281845434157113,0.5939717831488519,-0.00787722926002167,0.4766077133456027
0.22908528710207554,0.5210728007761058,-0.02167950101436001,0.6482526735159628
0.10917220669876515,0.8150644575760877,0.0267049069327116,0.48249189182161273
0.21788518990190164,0.8729417437995752,0.042940987984959704,0.8809558529705189
0.20507380943461861,0.6072309600415657,0.012858028383739985,0.35368929598460347
0.2621750329383292,0.29133626194440887,-0.039995329894597864,0.11765039847671976
0.1586871216519525,0.6735581087638515,0.024858754885932123,0.3839091557601484
0.11402565871789222,0.8272327080180872,0.032057660064724346,0.48560978365471796
0.10438670898957196,0.8570892692332477,0.0032996974098367347,0.6595216478308518
0.20288368460022038,0.4865143272231144,-0.009210422804177507,0.5277303745353352
0.19425684897251827,0.57121683259514,0.045716027532669165,0.5724650885474126
0.16220030920457562,0.769240752738068,0.03018480624990388,0.5251335664273671
0.19968934892839652,0.610520611668339,0.00889902776812162,0.5862821557122225
0.07256991457653053,0.6572259560438967,0.007991298242052651,0.3826299832559231
0.1614918070909787,0.7159276297701618,0.009720870788229603,0.5823537700011194
0.22324907561206714,0.5868032386666561,0.01415954339378568,0.6950838131426631
0.11727890292949482,0.7911534196077562,-0.011256187433450433,0.6053566790612868
0.19743593926811262,0.7872286965782058,0.009499002640869527,0.7031684053545896
0.07242322487146098,0.6360585107667612,-0.025618647559028106,0.546332268104362
0.07777211116121607,0.694152414622806,-0.03245940145924378,0.484368507031128
0.10759874761498442,0.7611113113147401,0.013975334292573777,0.4763464550259944
0.10066822324588068,0.767827882562453,0.0007957911957678782,0.5662665453800377
0.11049629293459265,0.6148855085194382,0.03720248246188676,0.4814916464235984
0.18178175930970653,0.6080162288075227,0.03235446920126192,0.5867279962026732
0.1495526874649597,0.6589195801991836,0.03756317028057215,0.4088360269592176
0.18467973895336293,0.3619163383143079,-0.014083680344502508,0.3915443524294899
0.15395621841249196,0.7011725541957254,-0.053459234805118674,0.4512018625314395
0.19873420530995728,0.631297443093189,0.04129348038286929,0.4000657936056272
0.1802175178723232,0.4322191864900385,-0.013581527192949243,0.3752159224149994
0.1282929360155345,0.7416666567080423,0.018512871482961095,0.6213986710554423
0.09983711202016562,0.7047974683428906,-0.003405421010071427,0.601098067409213
0.05014171492901536,0.7273439961291503,-0.02298507097838768,0.45867603724843525
0.2707573279311216,0.6321060617949329,0.09908704253840393,0.35458527054320443
0.08898972579554712,0.8435606950946053,-0.0176836450597585,0.8201276017454047
0.15753492571467168,0.4027504951113502,0.020685825794973803,0.3410347466265254
0.1613206583357737,0.6589988529735702,-0.013849260954949033,0.4958495321409607
0.22748474762591236,0.8101028050294102,0.024341740400781162,0.4492844691528738
0.12492136542428836,0.741225967223711,0.0515305439813723,0.42388254933600716
0.018483873308966278,0.64075356268563,-0.03161415889707139,0.38705095585902494
0.12233126288955275,0.7730905517874225,0.036159867031672975,0.5926946069432407
0.14968478358388643,0.5676512757669064,0.03429354087653735,0.26836620796546357
0.14186520395571067,0.6286794369074842,0.018947425847744514,0.5147636655410687
0.07656243437678939,0.7597995620566436,-0.019373827200582075,0.5412595638681494
0.055521127806147846,0.59948685724534,-0.010664988063842563,0.3251393425576937
0.11134852001677567,0.6869007978399057,-0.002682472133732062,0.49821981820534256
0.1606933900916942,0.6310784831963567,0.03398223905054559,0.38770886205568406
0.07657027385802442,0.5121880793518954,-0.0010146331278053124,0.3946128441164095
0.08991834422223764,0.7816161910682182,0.014273938568779277,0.583177679283587
0.2563309986726127,0.7623261381279709,0.019764808635384573,0.8802257935174818
0.26145784675901856,0.5750261238970507,-0.021933085612874905,0.31420943528265666
0.24817143642168446,0.1841055008620775,-0.013852544060433092,0.12228474116542108
0.19550057794302594,0.8299635212661511,0.019872331492254505,0.9326454809611648
0.0875460237032084,0.8847248751837729,-0.0029288890324476145,0.6818888392651594
0.13324839041791706,0.7356100329505958,0.023608759414743642,0.6477997445055886
0.07592390701113938,0.6181033480707561,-0.06610948767064659,0.5057434966236614
0.11223009946713325,0.5689834663114881,0.01942212076006211,0.3966096643693757
0.13521106901625995,0.7233909159587029,-0.003172166231808833,0.5213303601185881
0.06369599332008946,0.7524792992816167,-0.053801348099277516,0.6067955275270754
0.08461109041500055,0.5215210435738502,-0.02077691969780985,0.3784129251161882
0.28971335439725404,0.5332098736454691,0.04970900301738919,0.9655468915583629
0.187928645508324,0.12958205858821029,0.017078379853572696,0.061018507459901006
