sample size,tauhat,sehat,lb,ub
20,3.3620275661186745,0.9499432132494592,1.3662709324255673,5.357784199811782
22,2.828895941116838,0.9382829462218409,0.8716720121051809,4.786119870128495
24,1.5216625193352322,1.0880120687199422,-0.7347364075375884,3.778061446208053
26,0.7989358960635236,0.9126320525410503,-1.0846440844715786,2.6825158765986257
28,1.134440721435063,0.6607795656797539,-0.22381112827332195,2.492692571143448
30,2.469282743032768,0.6197337322014015,1.199815739979996,3.73874974608554
32,2.6101485884991016,0.646975035214998,1.2888492941649876,3.931447882833216
34,2.8047572863467383,0.7893311144889752,1.196942420213622,4.4125721524798545
36,1.736778132582342,0.5370632204467626,0.6453343516729169,2.8282219134917668
38,1.769267355533005,0.6314273042627245,0.48867342770251554,3.0498612833634944
40,2.2769156641493242,0.5386912857610234,1.186392168747231,3.3674391595514175
42,1.7778381079696988,0.5440702957795794,0.6782310265505984,2.877445189388799
44,1.9732026078913258,0.5715767091372146,0.8197141126952168,3.1266911030874347
46,1.3688057492662402,0.5738687923721135,0.21224919573437928,2.525362302798101
48,1.8678935882152246,0.5308170399665331,0.7994143065592783,2.936372869871171
50,2.4618045314158365,0.5014280839223778,1.4536157989006575,3.4699932639310154
52,2.588706953122816,0.5853228894544007,1.413051331384353,3.764362574861279
54,2.276861677505523,0.538024731982327,1.1972360690832622,3.356487285927784
56,1.9961900045934893,0.5429061479093229,0.9077287141004666,3.0846512950865117
58,2.734139889206056,0.4880116517801186,1.7565350777473028,3.7117447006648097
60,1.8929360827295496,0.4913675353408371,0.9093570966532336,2.8765150688058654
62,1.4948367237579485,0.5550018534688629,0.38466772558088524,2.6050057219350116
64,2.3897681372995647,0.453868873560241,1.482497186952737,3.297039087646392
66,2.9611583267552124,0.40688315914112183,2.148315774177977,3.7740008793324478
68,2.481482668116369,0.4685887455980159,1.5459150518116704,3.4170502844210677
70,1.2032991480214092,0.3963974381293218,0.4123003759383015,1.994297920104517
72,0.9396488598670922,0.3889342471240462,0.16394396353578944,1.715353756198395
74,1.66570935468414,0.44329320526629834,0.7820205008069209,2.549398208561359
76,2.2393323324062244,0.4539469233318004,1.3348233433157173,3.1438413214967316
78,2.1215739811458056,0.42163708443228315,1.2818109489948435,2.9613370132967676
80,2.800297544871502,0.4020073760668415,1.9999623386913221,3.6006327510516822
82,2.389973514409053,0.3733604771510936,1.6469624859729577,3.1329845428451484
84,2.4298965016390204,0.3595971837106621,1.7145431510611817,3.145249852216859
86,1.3907072900677269,0.4363022641331855,0.5230723899663259,2.258342190169128
88,2.1423358257417755,0.33405502892202754,1.4782564070340745,2.8064152444494765
90,2.3519330695569978,0.32896037019917124,1.6981934599752055,3.00567267913879
92,1.3573123340994036,0.39310724304514666,0.5763361826246185,2.1382884855741886
94,2.135131473202279,0.36354158974055734,1.4131064962166993,2.857156450187859
96,1.881722002915502,0.4015813767924215,1.0843727655175526,2.6790712403134513
98,2.0698011016257323,0.38858278153032855,1.2984703765955112,2.8411318266559533
100,1.846484751445447,0.3222499463753817,1.2069902206727552,2.485979282218139
102,1.5459911300842872,0.3462239586155355,0.85909265718618,2.2328896029823944
104,1.5217858005742764,0.34552460946836516,0.8364393760001124,2.2071322251484404
106,2.0865657514403138,0.35495049783833543,1.382685594204372,2.790445908676255
108,1.8060186215972558,0.38981693701543013,1.033168629702171,2.5788686134923404
110,2.2732333837542957,0.3135510205321317,1.6517208652071915,2.8947459023014
112,1.3145585526904036,0.33377156157554605,0.6531016598121865,1.9760154455686205
114,1.9310556347578582,0.31023931574902885,1.3163561986792223,2.545755070836494
116,1.9643640579474795,0.32151275065496493,1.327449775211292,2.601278340683667
118,2.598894555386273,0.3578426516670295,1.8901420947182226,3.3076470160543234
120,1.9182978419883345,0.33191304724493526,1.2610196453682696,2.5755760386083995
122,2.0349335459913163,0.33023339942909635,1.38109439769771,2.6887726942849226
124,1.6468022054283948,0.32608460435359965,1.0012851622825498,2.29231924857424
126,1.9736882784336551,0.3258468250662102,1.328746136529487,2.6186304203378232
128,1.5748743747330343,0.30323492175342076,0.9747813790931317,2.174967370372937
130,1.6841540199308105,0.3119741781427731,1.0668598077442883,2.3014482321173326
132,1.4473929250293383,0.32134852557787363,0.8116432987131666,2.0831425513455097
134,1.789266092449971,0.339307311945075,1.118082691641274,2.4604494932586682
136,1.653758295517529,0.317542158261263,1.0257152356352457,2.2818013553998124
138,1.7187891870813337,0.2921807391868642,1.1409840176040262,2.296594356558641
140,1.8686417989484223,0.32157283840414946,1.2327946865567503,2.5044889113400943
142,2.1917532456996573,0.2813017214890084,1.6356046308877248,2.7479018605115897
144,1.6942409027306726,0.29756440806936235,1.1060123095491026,2.2824694959122427
146,2.0959101446338435,0.3017663351535002,1.4994463308659953,2.6923739584016917
148,2.289861373726766,0.3075263477310009,1.682083012718914,2.8976397347346183
150,2.1863389267815836,0.32477352905657325,1.5445466506859435,2.8281312028772234
152,1.9481582210199808,0.3114204762053984,1.3328208419383927,2.563495600101569
154,2.2544664616025725,0.26661388115610235,1.7277190355336207,2.781213887671524
156,1.506374806405855,0.31938528021190943,0.8754329993741168,2.1373166134375934
158,2.41554694985011,0.290673775447786,1.8413826723934195,2.9897112273068007
160,2.2017919168212097,0.29258651237509276,1.623906615648877,2.7796772179935423
162,1.8136543906494722,0.30797878667503215,1.205426604399962,2.4218821768989827
164,2.0724300767501167,0.3095908870349957,1.4610760649460057,2.6837840885542277
166,2.345796923886471,0.2713633388882681,1.8099806286328697,2.881613219140072
168,1.8785835388154777,0.2923871799525634,1.3013066400837654,2.45586043754719
170,2.0064971439601296,0.2876407650424783,1.4386410052457155,2.5743532826745437
172,2.0559684070685575,0.28000071057462295,1.5032423262471606,2.6086944878899545
174,2.183253693591365,0.2830377733311051,1.6245789706542535,2.7419284165284763
176,2.09986537469283,0.27519961755272854,1.556706245306135,2.643024504079525
178,1.8305694824301875,0.2542492818914997,1.3287997815688386,2.3323391832915363
180,2.761818448512801,0.2837018790104197,2.2019665824294172,3.321670314596185
182,1.8494127240308744,0.26903173657457374,1.3185510090385093,2.3802744390232395
184,1.8083416569663044,0.25044790078035556,1.3141868917353061,2.3024964221973026
186,1.6669819905795211,0.2698726905013808,1.134539218206593,2.1994247629524493
188,1.661120985561676,0.2523038926486213,1.1633758373838163,2.1588661337395356
190,2.3224223796803813,0.25061501505268496,1.8280434893361575,2.8168012700246052
192,1.9742429804581698,0.22737196613957644,1.5257453694514818,2.4227405914648577
194,1.6755062841783008,0.23626783342043156,1.209492438529774,2.1415201298268274
196,1.6957622253420865,0.27367731674745643,1.1559973391176142,2.235527111566559
198,2.1396183751968136,0.24493678170479505,1.6565684512961736,2.6226682990974535
200,1.9962472640880287,0.2688402839189665,1.4660895254539998,2.5264050027220577
202,1.8306150946208763,0.261202260885114,1.3155513427774816,2.345678846464271
204,1.5226460801166586,0.2635473892367551,1.0029892982313826,2.0423028620019346
206,1.9969346375245576,0.2785298249106881,1.4477682751911887,2.5461009998579263
208,2.0093066234197603,0.258908350722424,1.4988567268619222,2.5197565199775984
210,1.95257353137426,0.2425315308586525,1.4744384656559997,2.4307085970925204
212,1.9018456722194776,0.2598018765820944,1.389691791582519,2.413999552856436
214,2.1219922071736717,0.24882355834836328,1.6315069758351373,2.612477438512206
216,1.8274537896065213,0.25520710898076493,1.3244121840595036,2.330495395153539
218,1.72226743229127,0.24306304770120832,1.2431883491043894,2.201346515478151
220,2.352058822224738,0.24388829749138555,1.871378010661591,2.832739633787885
222,1.9764705811731371,0.26564072173389547,1.4529443612151933,2.499996801131081
224,1.6541563996772557,0.23006430592340593,1.2007669705950603,2.1075458287594513
226,2.2467280966042695,0.23352196028385935,1.78654716201109,2.706909031197449
228,1.8635272491754262,0.23677028066252812,1.3969675653455593,2.330086933005293
230,2.0085859434282938,0.27219893779476684,1.4722388428320423,2.5449330440245452
232,1.574684874920768,0.2208123541237002,1.139611277659426,2.00975847218211
234,2.1817845866948007,0.258346711360375,1.67277906189311,2.6907901114964914
236,1.9173153345422498,0.23127962387035783,1.4616589411096725,2.3729717279748272
238,2.187596704679934,0.2232253521350562,1.7478278376668341,2.627365571693034
240,1.625586314937278,0.2519406419034016,1.1292679038499014,2.1219047260246544
242,1.9201946589141632,0.2308133911080721,1.4655159056265534,2.3748734122017727
244,1.7764042411661587,0.2220076168991383,1.3390902775050904,2.213718204827227
246,1.9296687558122334,0.21845637107135962,1.4993678158846937,2.359969695739773
248,2.377926587239994,0.24397800983923035,1.8973742812645307,2.858478893215457
250,2.2705401443226614,0.24744389270322842,1.7831806776161088,2.757899611029214
252,2.0513905940536867,0.22898521643182468,1.6004045781741854,2.5023766099331883
254,1.4723803819584556,0.21883161120248856,1.0414085126072967,1.9033522513096144
256,1.90592810206658,0.229967734360473,1.4530417100741642,2.3588144940589957
258,2.2236361947410046,0.2198906234823154,1.790611331337318,2.656661058144691
260,1.8682776645975028,0.24140306754320018,1.3929064093504713,2.3436489198445343
262,2.1942692376896575,0.219873744697983,1.7613092500538403,2.6272292253254745
264,1.8096069420586716,0.21698998439246805,1.3823407051774466,2.236873178939897
266,2.265360835772543,0.24679905236683924,1.7794158470111183,2.7513058245339677
268,1.831466437540466,0.20564956647696156,1.4265584151540778,2.236374459926854
270,1.825325470317798,0.22750972225811988,1.3773917766557182,2.2732591639798776
272,1.7630046444101946,0.21911351303856783,1.3316163654044355,2.1943929234159536
274,2.0022503059498966,0.22954252854430035,1.550344456020249,2.454156155879544
276,1.915731827072518,0.21390389126305223,1.4946278719671084,2.3368357821779275
278,2.350056171513131,0.2073147979210161,1.9419370182002769,2.7581753248259853
280,2.1951794675212173,0.22615373646477538,1.74998815379845,2.6403707812439845
282,2.4369809844788946,0.20722985166906835,2.0290547203438405,2.8449072486139486
284,2.1931982828309864,0.2299432625122283,1.7405752284619875,2.645821337199985
286,2.1187178417220447,0.20054014951064167,1.723984205595987,2.5134514778481023
288,2.3177566514884043,0.20608736360647834,1.9121162837108776,2.723397019265931
290,1.7504656560603111,0.20697439870312112,1.3430913644951346,2.157839947625488
292,1.8931040703086728,0.22508941115581557,1.450088066557687,2.3361200740596586
294,2.264865998145682,0.2136707875108742,1.8443359471930014,2.6853960490983626
296,1.9270414352792569,0.23250061736274225,1.4694649475080586,2.384617923050455
298,2.3286852404923977,0.20880524390344912,1.9177542805217298,2.7396162004630655
300,2.126505869458413,0.21903171698645965,1.6954609768858084,2.557550762031018
302,2.1236500600006636,0.19915988123736272,1.7317227299913172,2.51557739001001
304,2.108762421954453,0.20042756142956647,1.7143509996249227,2.503173844283984
306,1.9033419002053877,0.20952587657225066,1.4910372698544634,2.3156465305563123
308,2.097608142013836,0.2097113212412228,1.6849493738058925,2.5102669102217794
310,1.9617946483850583,0.1986749136772234,1.5708628145248895,2.3527264822452274
312,2.068098631425143,0.20793387005470684,1.6589583985570349,2.4772388642932506
314,2.5986381511654972,0.20654854095535094,2.192233965441246,3.0050423368897485
316,2.2124510339511203,0.19879638904764432,1.8213096562927724,2.603592411609468
318,2.3122549417207434,0.1774924052368944,1.9630387198222703,2.6614711636192165
320,2.48796308256361,0.19276292731272648,2.108711285746864,2.867214879380356
322,2.0958867958109564,0.21098041213613217,1.6808028836109874,2.5109707080109254
324,2.2459622534256996,0.21553494844510654,1.8219277221651835,2.6699967846862154
326,1.8382544142073667,0.20138745648700304,1.4420622990005054,2.2344465294142277
328,1.9660494647173468,0.18929810537633096,1.5936494499852207,2.338449479449473
330,2.217994913491861,0.20460809956257708,1.8154851895156503,2.6205046374680716
332,1.950473079200965,0.2067261858557672,1.543805734872437,2.357140423529493
334,1.9131253472626033,0.215637936848897,1.4889364021286073,2.3373142923965995
336,1.643346580791691,0.19051960616601896,1.268576994724044,2.018116166859338
338,2.1317297438984104,0.20739731019120589,1.7237689926521007,2.53969049514472
340,1.9222216947354627,0.21851617278140836,1.4923987853754421,2.352044604095483
342,2.458452702718377,0.1855681655930723,2.0934464796590277,2.8234589257777265
344,1.6864671654786607,0.1841806631319674,1.324197679943493,2.0487366510138285
346,2.063955154376167,0.2076620952042437,1.6555078943743267,2.4724024143780072
348,1.9847742345574109,0.19311421853336874,1.6049487121782458,2.3645997569365758
350,1.873615254421205,0.19464115184904673,1.4907942149855498,2.2564362938568605
352,2.3578885108009837,0.20100603389450566,1.9625568779728728,2.7532201436290946
354,2.0447457961069966,0.1933817922607436,1.6644167528883889,2.4250748393256045
356,2.524951024083458,0.20155530704127753,2.1285546412571654,2.9213474069097507
358,2.0059266489778738,0.18671896997458934,1.6387157875713911,2.3731375103843564
360,1.9120281335024052,0.19392670781735868,1.530649442170314,2.2934068248344963
362,1.8841972430255818,0.1929763963166014,1.5046945976198476,2.263699888431316
364,2.1260531368055853,0.20124965165872746,1.7302878858146136,2.521818387796557
366,1.9590165804566482,0.18538037630153256,1.594465594254713,2.3235675666585833
368,1.9540562391074159,0.18331550558741372,1.5935723976545084,2.3145400805603233
370,2.0052441080500882,0.18888541274574114,1.6338139265348195,2.376674289565357
372,1.9807238606732853,0.192166162698745,1.602849049308485,2.358598672038086
374,2.078806704127919,0.1881101538640653,1.7089141391323348,2.4486992691235026
376,2.1276655115022605,0.18299882051771776,1.7678299562140383,2.4875010667904824
378,2.1404814852947514,0.17990693797193064,1.7867316912784108,2.4942312793110917
380,1.713346663004994,0.18987411527286416,1.340004854311655,2.0866884716983334
382,1.9939246536221482,0.18087595679097607,1.6382815728674445,2.3495677343768517
384,2.051023403733847,0.18261088182590796,1.6919750736118089,2.4100717338558852
386,1.927792384758586,0.17860578882593542,1.5766246554127346,2.2789601141044376
