corr_YT,corr_YC,corr_TX,corr_TC
0.1735106856310325,0.14506666164128318,0.05352289360761385,-0.027985232292656606
0.27098067038844076,0.37139605395717834,0.004670687583858073,0.326625742933429
0.24485327567773305,0.14740115401355997,0.08174604837793847,0.26658091798077155
0.13924078484245755,0.22322228608671302,0.05544966087666488,0.07847651100299033
0.17093338866612692,0.17548641025281211,0.0110873146120972,0.48137638490561796
0.1121339522515011,-0.07949781039013985,0.008758051506989904,0.295994805436282
0.1078932661869082,-0.011496886248636349,0.0375634771326476,0.4213307062882987
0.25216017865863893,0.3501392087870706,0.017213804520536544,0.09433577121675593
0.24855082807255297,0.1290183950292899,0.038026458128381194,0.1659608312613015
0.09406184128078993,0.0033330983022043376,0.018865680648356607,0.24860956728325356
0.20958834831270529,0.3012186261179961,0.023144725250541984,0.41477568100442097
0.1519988592134115,0.2015813163233911,-0.024165506399923146,0.42065129447838956
0.0722079672177655,-0.001113740397625386,-0.0054970567902146925,0.3910627180834042
0.07178788142874401,0.02087641125965204,-0.006724959228602748,0.005928003382201867
0.22573633107447522,0.20201472636826878,-0.021590303723313546,0.4102589287574924
0.14302227597681283,0.09431484611779148,0.03702613637435895,-0.01859916401401306
0.17153186295401318,0.2083514953854872,-0.019329586662794655,0.44448851160247926
0.17327623327168873,0.15182680051710726,0.03875024078252294,0.5562684203708006
0.1794540761658525,0.2579139204460632,-0.004760514984958649,0.2425393699320767
0.0998589889971519,0.06343709433624123,-0.011397334479866447,0.1198945528213323
0.16163882501298577,-0.0656481656820382,0.008027895875884154,0.27735184151280956
0.14436813037694388,0.1617552164972222,-0.011994874433396214,0.35400749876667464
0.17861839363657414,0.11296152973745213,0.0007260968715434857,0.5407262250854089
0.13017245573659142,0.013057329473829149,0.02095054721506595,0.13555748006003387
0.1610901940726681,0.2660546438712025,0.008491874730019389,0.1060267392435179
0.05977119870712945,0.0721535942700741,-0.021593776842790808,0.44908457926228607
0.21641725516228721,0.2342272665942941,-0.053656009275364625,0.5515838152845867
0.08088202406735959,-0.018383997537854233,-0.04815804507117553,0.31779946908891216
0.15936194438500922,0.10986736197795821,-0.012744013925415746,0.30003760918792055
0.34586560402328614,0.1046166729857054,-0.03507688019366555,0.08894525398109435
0.18990876702599266,0.11428737205324983,0.002995600276856126,0.4748488030291411
0.12080794039347856,0.021949869416003923,0.012092184831574357,0.17653418877670352
0.24087018177169034,0.22504880634073576,0.05326679067544753,0.3545018955819685
0.26620500043892137,0.21037985854622482,0.0450951207072505,0.380709077856318
0.32261813252002847,0.4663761431358726,0.04004380995042471,0.453805646695546
0.10536778305001288,0.02028029087767612,-0.014277382355765892,0.3553908181146298
0.1558049145365672,-0.053322401018739314,-0.014701773503589352,0.30058859263241877
0.27603527936818806,0.2595381766817223,0.005145372176876155,0.5447203870446249
0.07086947411193288,-0.0011430936288136864,-0.05897952092758639,0.038326346701019455
0.1785139715365261,0.1623231850324801,-0.025801917560118046,0.5019987937374584
0.10748252879801073,0.26202696407592296,-0.007019433280648831,0.17164911502926888
0.4386310280766036,0.39148640013516345,0.011755120321157914,0.5056791490375234
0.1675066228063018,0.24183735295102016,0.03382588710838186,0.06156234396742092
0.26081039851838006,0.27604295297775255,0.0331526252298716,0.4818310705922967
0.08208069821007238,0.10851420608856008,-0.03192083000470379,0.4180660283871356
0.2551642754991726,0.3298875683802748,0.04020913145600955,0.31520422021143324
0.13326163455898932,0.12706629480789283,0.010855413114693707,0.5648599701866804
0.10115704878049862,0.005670314203872054,0.033037014790770626,0.2620292750787409
0.19651968421252736,0.08904119546616973,0.05682078890081307,0.40318957882741685
0.3027348255895594,0.49370965808444583,-0.062349551008596585,0.25431462844234987
0.12058783098287508,0.13085299933382682,-0.02537979020802411,0.375228216604814
0.10339320954099296,0.1450446478700777,-0.057885863842479526,0.2770469108717887
0.0884899151471265,0.10379098491792077,0.009340431983010484,0.17352467374858593
0.1969367904809476,0.196363202906412,-0.004603477349635411,0.5040589869304997
0.18304165097741404,0.1698956548986687,-0.015836980840313486,0.3226181325113636
0.13723497130691337,0.06124485136753233,0.009702459534080048,0.3710315293714335
0.13843464297948954,0.24124988118151403,0.006110110004872328,0.011261886366580858
0.2242765684338879,0.2728193427082166,-0.0163937874186096,0.392193653675146
0.10533435023353453,0.058118839188345324,-0.015079489607618027,0.12440999138513775
0.07508886158227367,-0.0023878672227310048,-0.006718335958800503,0.5185918249609867
0.36818258901291057,0.4228489307431187,0.029459333434357877,0.5012661567161392
0.18341924554011318,0.21048122263070815,0.004607293879387931,0.37884847619175965
0.23334444396915208,0.13900829696249545,-0.06035195728580632,0.5178179890143209
0.28620849908514234,0.3069272767697433,0.027227526213397385,0.4978288685163364
0.10536853681117692,0.13074727534398353,-0.019965245534000163,0.4910568278975048
0.23870125201430437,0.14780092836108327,0.01582535366745671,0.40689320681273433
0.12743753755531903,0.13693517982789777,-0.02022704255024204,0.12582086391292163
0.23301234397863807,0.357157345858779,0.0020242900498275533,0.3199850597029109
0.10549979272017554,0.1576760849355729,-0.049916047183752164,0.5099964616962194
0.3304637746001814,0.2858502432750879,0.03445285869390852,0.49823555637065065
0.1498667581310842,0.12867400238707358,-0.05476823338160547,0.4031848223834772
0.134541869838741,0.13879447259053956,0.016291782320839263,0.5878066647700655
0.14796601536864018,0.1906236467434524,-0.03689338231288944,0.5343460945625461
0.1525139758697646,0.12577482635004988,-0.006831651225920082,0.38007991585398443
0.1437366804238317,0.09858252295607421,0.0323341863390542,0.423181691296579
0.13818093958427868,0.05811997548206577,-0.0007305720092640553,0.362785950769984
0.059170802899787114,-0.005604558602459221,-0.017807678498178263,0.504423563423453
0.18758942714241023,0.1742352331050695,0.003842266371378744,0.32226145878074736
0.23111885236825985,0.2523395735510973,0.03514258584065814,0.5597963542641446
0.23793721387579486,0.11285277943370288,0.023211974333518154,0.1334581247230776
0.23910323573002545,0.3151711269720966,-0.006097393267099193,0.220035046232084
0.17114019076214854,0.23458686541173013,0.032020263396986826,0.5081722286426136
0.14726183326100933,0.30604638156530817,-0.009868171430033008,0.055919377604879875
0.11326398747161587,0.026012989177751623,-0.0016807598439880812,-0.09555168136714746
0.13805795993792974,-0.007246240177908961,0.07581460226348666,0.39653587919191874
0.16002766237838625,0.10618376713642652,0.007256263649989415,0.5593687561195075
0.22021050726970032,0.3005992284737339,0.005199912800951233,0.06902821350360001
0.15917588640872515,0.09033232904955191,0.005773840226425251,0.30705247029961585
0.09666853090771042,0.08809342073822862,-0.010873746040213662,0.5016293145161557
0.13668234888081243,-0.024163450804142513,0.011379295344930422,0.36667738602263356
0.08835710552371762,-0.05319047212934897,-0.012488402495806322,0.006016585552663796
0.13973887977554605,0.16025013848303993,-0.009368330251737975,0.3032545088013392
0.15569098111710195,0.12983800021120456,0.03170071633267668,0.4275833390952633
0.053685438224326504,0.07323625094110299,-0.004963056084165841,0.371891122767743
0.17420327918648743,0.19291395489832705,-0.08509881746308087,0.21182467493576626
0.10227661338147806,0.2054199396860517,-0.04793461114029672,0.3408487383889628
0.13142337302843743,0.07073106905244209,-0.018698824419075374,0.08316602596170433
0.19589480291915953,0.07335250499476767,0.030196603220703198,0.4711820361709695
0.14895578284236016,0.04371315989042472,-0.0021007248397727322,0.40018543333383205
0.33110556604911207,0.41425952077036315,0.0018340557058693155,0.5486579470465356
0.37224665841963867,0.53376248409183,-0.03389658006733008,0.3674905891484541
0.2076748081143377,0.5582862123424571,-0.050202795821759676,0.1286064037831507
0.25903075839375733,0.37143350611842807,0.013006480362582288,0.3309735635802868
0.4628607985123995,0.6374639768220485,0.06795901669277891,0.5206918630114337
0.16099922852594423,0.015471489348221831,-0.03469822619953451,0.0997173123209323
0.11501210853748177,0.125915696780501,0.038897031207513706,0.12125465046447755
0.19378638691792138,0.4108828964024715,0.028650834200799873,0.030092320111164913
0.05979863327894133,-0.18862645939009262,-0.04175723143127386,0.1517793091785236
0.33957214051663054,0.3320841002728592,0.03367787179715906,0.5484520985432935
0.14262218400489488,0.01949195571108873,0.05218270761407802,0.21378569507687725
0.21634031774937387,0.24781868703599058,-0.050698079463318876,0.4457875059822335
0.2719358833171455,0.2363575888339053,0.01159014483626069,0.5256108063260494
0.16458621947336488,0.17647087580429274,0.03268883517758777,0.5153243073313933
0.2441653122468187,0.28433083801645453,-0.04605627388337055,0.5530043649013687
0.2689315680047673,0.26542212717649794,-0.004362719436071741,0.3777883058762397
0.2880444382493752,0.20055378439326835,0.02156199183782063,0.2530348470451951
0.1395694095243759,0.06497038298087039,0.0032901548459800247,0.12714126174639767
0.25906886112370986,0.27745620329693577,0.027893465843801223,0.5476608362027526
0.13917194206417186,0.1500392613003142,0.011635080331156754,0.051601619921968586
0.09315639491626415,-0.012835273320481958,-0.002865392360580879,0.2340006024583609
0.15947456058261275,0.19724232548195975,-0.007186672642026826,0.366726539307224
0.024778664251444548,-0.033192732705467236,0.015338547633914925,0.5724006829603783
0.29083553921981237,0.09890333569694637,0.03253427342026761,0.2217277174802776
0.05248357855079468,0.033373579662576106,-0.023261465728549174,0.47228417215279994
0.055844733338195576,0.0697831426678936,-0.059405179731408395,0.47516023853864614
0.18488995911726316,0.19481139796512786,0.015812597172283047,0.3999205684142403
0.13193830966585493,0.16398512458367398,0.017115455536644248,0.09618846558328871
0.18738751019354447,0.21727031750984974,-0.01464949642452753,0.19150777650107842
0.17919067430618787,0.09276993164831251,0.030681620423497157,0.037993096046403156
0.16852064023915214,0.23385023613756906,0.03190543239838718,0.16151813508404286
0.13879651356658673,0.08152579464779246,-0.021039223082693063,0.02679075086058884
0.3680740267619508,0.2839342839838845,-0.004635608915920124,0.4822131299332166
0.2514776772514007,0.3414967295083018,0.019511942309668677,0.2342884416136472
0.18389637862296437,0.14604141999196774,0.0560991219428887,0.526086839841827
0.19938630085830006,0.34713608858379874,-0.038138288233154904,0.21636276782546016
0.13494369927660788,0.06243850705702735,-0.007931304554253296,0.08761723377986232
0.20898575276120096,0.05996039756945141,0.03140027929071379,0.24977839433826168
0.24491254262143994,0.4951690123721276,0.010900913574709327,0.25851535232557654
0.09747746108027594,0.12027538354610472,-0.019745945152574777,0.530468596390197
0.12431244147012097,0.23006910313413134,-0.053276318563477906,0.04253186774803824
0.28109638330592324,0.34896435800387815,0.018403643340346484,0.0839766044955707
0.1736633970999189,0.11365619473134136,-0.015871701625061053,0.3218311003942241
0.06893247285918748,0.06410840411677582,-0.026517983969935214,-0.006981056316140415
0.14096046007411142,0.09507072224976872,0.05360156390889467,0.25716958922359295
0.23113019641610816,0.2795358956000642,-0.01745810689074665,0.3196911858038992
0.19643849405999342,0.052419534014190514,0.07308102569514725,0.30254460493556207
0.18105468011111364,0.19540371515622618,0.012646838443420256,0.3640833848128508
0.17879070608854908,0.1264913558433844,0.018760958554397838,0.29759483287370575
0.18368208194575447,0.22457618758565556,0.028649490921870864,0.29912341692546335
0.12287296597105064,0.14955854617225933,0.004960666081573972,0.2105014278426337
0.17618374996240346,0.28279250475563833,0.012746523180625361,0.11682484622929518
0.1419222024452309,0.11539451935990097,0.018227512519587305,0.38748223597378006
0.12514900505635623,0.10856767558846259,-0.03131308890547014,0.1870019727565186
0.135236573043713,0.20164983589680002,-0.058461111080478946,0.30520098144990704
0.13166451072784985,0.025881544174795983,-0.02596611552175302,0.4427941325540712
0.06516460402849374,-0.0017293940822194556,-0.017316258307758944,0.5249669878647547
0.32881807031724786,0.49646646288637836,0.047275182320737325,0.4528442141432515
0.1300112551296031,0.09729479317760527,-0.018575882195328207,0.5571894350982072
0.12871063303740876,0.1460365848291337,-0.050065065906974154,0.11002832922247979
0.19040247505025748,0.32396710260847245,-0.0031510075735173685,0.32128377001181085
0.1043791494367087,0.044269481110217224,0.015723789392040263,0.09480444440769321
0.2789932626491477,0.3125900914030436,0.029333075262247738,0.3769177952044685
0.06048445828984054,0.09322868272785131,-0.07598272304545066,0.19378908133906658
0.20127537511178797,0.16793918749550454,-0.004277953430314223,0.5496704080344492
0.17752604751850304,0.04210201172840357,-0.05576115210436067,0.08537945043379376
0.23169438831162045,0.25641782650001727,-0.014183512056764262,0.43908487125518636
0.1999181175995946,0.08326259093582361,0.035093971294302806,0.3604457789204588
0.20167160024298142,0.22392661500911848,0.011458999614605779,0.2846661936142001
0.03120652836960953,-0.05109937154922341,0.003250973021802589,0.23096441339085252
0.11417458576970518,0.11747362606934177,-0.006657886870544912,0.5812489654224811
0.18110669172902039,0.06877942117337797,-0.02995166970978411,0.43854932428366245
0.1042102554459593,0.08600474638339528,-0.0647059859521858,0.1859743962698721
0.24396837579600408,0.3089579996669437,-0.006652654868766419,0.5060482968210089
0.12241565726722062,0.15413354505854032,-0.0035711718523422364,0.11672408049096639
0.12597248559845445,0.14345728872541313,0.0048270190616171,0.2931272311634963
0.11145444483315485,0.13624010393655847,-0.010000730377119106,0.40462355238343406
0.13312082626844088,0.1402430149155685,-0.005643165981653415,0.38538308417893374
0.15193966468977982,0.14381620032610415,0.028893248216394104,0.4441918414857893
0.11594458258235532,0.2693121110729111,0.04479128888103978,0.09698141405269689
0.15124622260825774,0.17530695246725528,-0.011021031817543832,0.5186147457004566
0.17720767174032637,0.19965040348873192,0.013026414530642,0.4422962148334082
0.16987179173023642,0.1896331225649583,0.023425745569991878,0.1550764123413344
0.32769242561399436,0.3795847084974515,0.005813388530409969,0.3090718900728988
0.1350677832779101,0.14475100389902645,0.036508483912218725,0.3203429489202221
0.08971153148591827,0.021786773925562997,0.0027648512658334963,0.28660694019893684
0.19666451337229313,0.21054730480503933,0.010028630750388913,0.5158007092691528
0.1294187698459902,0.05237403330666843,0.0014715342606581583,0.2798196998470878
0.15199298061406483,0.2293215798442849,-0.03592932720917583,0.4833032592244152
0.08125885856053805,0.1062786492158578,-0.018379485453171848,0.18217226876018391
0.49447510464780686,0.4178756730221207,-0.0280000388466997,0.31903499389426626
0.20687749582398127,0.6345622114775304,0.0397868762222608,-0.021186665236402828
0.2597687046628833,0.27376837680886557,0.03319208124357536,0.5619112262849235
0.12037157398593355,0.06769897906364872,-0.08296192939589433,0.05551305558742377
0.05140247701857477,0.08777165350072783,-0.050728018331454225,0.3872902849346488
0.18606999699473903,0.21490123766774055,0.02337653893258048,0.2957983443092344
0.22321775007102537,0.2259991989305734,0.04694881721434459,0.28519529497142493
0.18667609912047822,0.2750691576553612,0.0475234617324326,0.3330883086590557
0.08813127946234901,0.04771068255496114,-0.00877565563155816,0.16077622068085123
0.1580463198451699,0.14909304932131992,0.026276146616985234,0.15619525953402413
0.06782758340042763,0.0064536152502726735,-0.014513289426943127,0.5656219197020224
0.08876455475510023,0.09950141758839434,-0.019514732467495292,0.5242368279302839
0.1436866347510821,0.05713361830855467,-0.007770695716831559,0.18218432585509026
0.19420323334004522,-0.24066796297243825,0.001197963267199711,0.050967267236882316
0.24234647687753677,0.0876555605208542,0.05212971774112179,0.3414635915663319
0.13899803890206325,0.19668677334746948,0.017722322515840924,0.18461850323331017
0.13698059638624244,0.044271805172286516,0.03882270538106248,0.41014848236617973
0.14790166320384798,0.18369944338467417,-0.027658913305014646,0.21235333723337418
0.11445473424790888,0.40451047140664653,-0.017600348964733448,0.057200942361420884
0.2531303467235116,0.24961288792559905,0.06946496624708665,0.43639431404317974
0.23090076730578052,0.1298090914205613,-0.016858883504757432,0.4568851283342034
0.23590226234781672,0.15124996819987235,-0.004427460869271632,0.4560407758633702
0.25324365919084657,0.17097615646582903,-0.024412596847382693,0.5219824771708673
0.10309372592401052,0.04377629933213372,-0.023803898361940343,0.12135904821819994
0.04938769047279354,0.000304228822935574,-0.059527850379103554,0.43559568997183273
0.33072850878891713,0.305934540440595,0.005707530785617483,0.5063093999615359
0.042454175853809846,-0.010086346568162246,-0.020876136720955316,0.18734904212551623
0.18588350369236253,0.1188915538565532,0.023418501969540012,0.5078317012808957
0.3720552804010063,0.4596151937509735,-0.014549360926680847,0.531863765889649
0.1405665247963614,0.1896291617807231,-0.038191138461542117,0.3461534572195284
0.1608446612350184,0.33158592629782,0.006624907669584384,0.17963373947895406
0.048580600260073964,-0.0001537949189628976,-0.013116239732432467,0.33138425666260796
0.38301355647488505,0.6168386509503649,-0.020811360329345212,0.32138614281244127
0.2057284796081076,-0.011819512426219451,-0.02653878101722012,0.20909156749214267
0.091620317264277,-0.011088757680161994,-0.034880271076623295,0.4125460438557448
0.10538620446972463,0.006529018126807883,-0.05352183063251513,0.4720231278012558
0.11831112693040523,0.013264467755058951,0.009787035217274103,0.2987324053992354
0.25489789413806874,0.3708037991255525,0.058804901975823415,0.22940626266542408
0.15609993415644505,0.17332521692182623,-0.033837915021199885,0.3790698676863439
0.35074908144932604,0.3506712977959465,-0.022463963107612353,0.44322927971584275
0.2257450972481012,0.20726118415345873,-0.0010634522884991338,0.3807685178298197
0.19895635424397984,0.10909483690976168,0.049904097830485335,0.3918602346067601
0.16344997604146677,0.05734924566697211,0.045849227164564396,0.3958734707770626
0.11643793001368216,0.05897682752504822,0.005619403415622386,0.4860738190895162
0.24637200230257966,0.2841694530910169,0.011286471914936376,0.49801473392606704
0.19016592096933882,0.2897658578498431,0.029437996905299454,0.32483530721612014
0.26145050631027955,0.29319236536011545,0.032949877611690034,0.5415320265150361
0.11778548073105996,-0.011524525686713062,0.01059702202212393,0.5095192630614218
0.26547671047453125,0.08746466777279922,0.06194039407360698,0.03727984807784381
0.32037497974118184,0.14474950678401213,0.03344565947483516,0.3621286105403123
0.14480278860794488,0.0023708470582590284,0.023303212164576145,0.4594729369573342
0.20220869601636954,0.3580556450307456,-0.01630494134788326,0.18426160288312177
0.11112808190551243,0.11396603562191124,-0.020881811718949157,0.06885803694851614
0.11225847552754414,0.12117591031905811,0.006517880931663956,0.24267430482877755
0.3214672657702933,0.3818121112848901,0.004290237327800809,0.3868560864098298
0.23727161439104272,0.3042975126680355,-0.04095873586222917,0.4005756900955505
0.12491189148400302,0.07637152599246076,0.033487998932251906,0.4125133193035265
0.1831464402922087,0.1327216103147828,0.0128281469941234,0.2882831907043368
0.12852153989410486,-0.0017177183265529566,0.020561888159294668,0.5325479421249293
0.17721439502506162,0.13170985965393006,-0.003336102399686139,0.5177721365998222
0.2241657785952673,0.23677555333696454,0.023147832128829003,0.4632252946342094
0.10983289062085333,0.015126737843532675,-0.03752056767101146,0.43357964394029264
0.3207454734606865,0.3592674934632566,-0.040862981717430955,0.5274927758302166
0.1346177251221895,0.0166912645199154,0.041178486531264546,0.16252223125685683
0.08824647306239047,0.10907785613500096,-0.019923802117580866,0.4723197391245446
0.09118057799698946,0.008696189061396135,-0.018710571949308814,0.5509037701207924
0.2775734091608462,0.274238553885103,0.049448003473178986,0.09620973695866786
0.21969985702192418,-0.10336449820995888,0.0327615290187884,0.21430416536145802
0.10426077262983997,0.04221831573843371,-0.05776964765812776,0.276975543973746
0.2408536132087542,0.21385820754371887,-0.03027327228846967,0.5095506234227722
0.3304444997640436,0.4660889409882115,-0.024970122636229972,0.5044064062422922
0.1240375497772658,0.09072273667374964,-0.028137934950589083,0.5731630902875569
0.25802187102289914,0.278707062785134,0.00024964053162855257,0.3939337353971825
0.11321392597074588,0.059097044846584804,-0.0018637402195585476,0.16038998847524094
0.20194165131561403,0.1951681376550735,0.07510930636850664,0.35434267822329185
0.12634951111690343,0.0493319269483311,0.05603700120645613,0.09221615115066295
0.10017453366079403,0.04185432120833223,-0.020443292556687066,0.275337324416445
0.22183725620330783,0.4531759052450397,-0.04382369671216344,0.3455164348689924
0.1709661703061217,0.07878485728068393,0.03191664544334725,0.24795770111562784
0.055964334494633776,0.17687474172246936,-0.034454863970331914,0.12527512276388303
0.25670053432073037,-0.03863974833823715,0.02180595331795914,0.006288071333212141
0.04756400344861234,-0.06499887572964574,0.00896362912268999,0.3988642130242246
0.08867029348672169,0.053800774767245874,-0.023826013407090438,0.2803856454309692
0.15234161364894536,0.21977052482815918,-0.030857519306680972,0.3779783016006115
0.22570553547447325,0.1920523782158062,0.03822726667504101,0.5562736519268103
0.05179106412123275,-0.006035421545605817,-0.017070879161652782,0.17448625450869756
0.027830127619119654,-0.01751763487605923,-0.04665347248617536,0.03814724826628008
0.030405827001895543,-0.1201331383278735,0.03694537844564906,0.3476214965728971
0.2516270057455658,0.40826965795433445,0.03433304260857818,0.06494244806403633
0.18577377668564354,0.2233256191161321,0.04906702434063122,0.2089384768713058
0.13437372952971918,0.1790348992443136,0.016076372318439884,0.12553876302727435
0.1626509854920412,0.12732957489359314,-0.028121011198774325,-0.00011755571995069594
0.10205806270187762,0.14503158347212905,-0.017265940634132775,0.14297038750765326
0.1832398214264231,0.32652084618040705,-0.015840090984911584,0.18143913288170546
0.15469015124060653,0.28451811539877747,0.023300686751026013,0.06684705117672422
0.05254182083954161,0.08773680137666788,-0.03448110352551432,0.399868237606459
0.14725787778928529,0.19711978507562233,0.026960465347534695,0.15293344216323929
0.1821313069598399,0.06795932662747936,0.04192233345545171,0.43595318689085183
0.21417394803967066,0.1983732621944692,0.007926719849492132,0.4194506689601501
0.2538945263500624,0.35449636090440156,-0.014143245600745608,0.4438585451701389
0.15917350944104047,0.07431045542807183,-0.007181021546900961,0.22731435643436468
0.19832384322067373,0.20305366507748518,0.004377330636837467,0.30224493170368366
0.23360365292715823,0.26354271120826356,0.04589494538575065,0.3618551440970901
0.1274736694129696,0.23301730728237308,-0.03193564662976637,0.2931906544221477
0.06278000365471595,-0.0007072091780030501,-0.048591035825185376,0.03037044578757362
0.14957092684514348,0.04856672732696414,0.026620707188521976,0.4297254761661474
0.18656238727597443,0.13187081086691416,0.015129648599827131,0.10540244270381213
0.1329213794463031,0.13744916174760297,-0.0261970912276921,0.08368204660737771
0.12038079624653347,0.2573436910745085,-0.04109283858050435,0.2171072629391357
0.1489804599273089,0.28695118649047835,-0.01587728069508225,0.25484101313917573
0.05466111000083936,-0.12119988108464136,-0.012640362101924285,0.3253537741117224
0.25118652933663244,0.3506033740965406,0.0021909790438639012,0.5663795131416225
0.23683344971614204,0.3215135521249505,0.01542424103671015,0.3155314970154767
0.09740472092701691,-0.07616541700109972,0.00043829341584244834,0.5358754158168326
0.04862382307375336,0.04902193315468328,-0.0138060936513822,0.16524801828316962
0.29983522967789633,0.322028498436398,-0.02166395313960259,0.5144005203294348
0.10255424588083485,0.016197699142659925,0.05271758436158973,0.4233464727066443
0.14049795663270648,0.14208235501493693,0.006212280503933028,0.4809635904842937
0.14726156932917078,0.15019111941302443,-0.01971098164573694,0.28441808080348796
0.15268932469297763,0.24018925269871666,0.015456148003752427,0.34906775922517475
0.39811531544400863,0.3021846727567632,0.07406030616417666,0.18208914394083264
0.05723570223128523,-0.08584684009532276,0.035220460937131895,0.49044051565875574
0.11747523729365301,0.11670577814413942,0.009269125981967932,0.4151590333914786
0.1089118817208961,-0.02222916795274662,-0.0030510265907715125,0.26736659127675655
0.1655314106849785,0.11989926395869482,0.05984464749531515,0.2385550952617407
0.1626006599270416,0.129200099788445,0.048241334822126114,0.4306886362137641
0.17571547221780282,0.14049919083888388,0.02032509972647087,0.565580003777741
0.16101256780739245,0.1978797492620704,0.01741254083603932,0.1735823843171766
0.11902950678896115,0.012287019470359246,0.0006184543384435207,0.46164884464026634
0.01628385967693472,0.01881060005004203,-0.05598397950550145,0.5157309703240115
0.23092540300614967,0.27389943254386595,-0.020306342626359677,0.39519940837722073
0.08837480321461483,-0.08537151839897236,-0.001653878244237992,0.39467242811160846
0.35507553618227716,0.34586206963440863,0.08785789573868089,0.591065855050372
0.14086490941956226,0.027977276919183586,-0.03125993199351197,0.17962331404220566
0.17327966407171191,0.1404279821698407,0.02330711023266044,0.546849354845343
0.2290171801431129,0.20327025172075963,-0.013666214813585757,0.4602867876995626
0.47417646071169284,0.6023638603270325,0.056572571819546454,0.4567067363338059
0.2504060826084929,0.26250354870585835,0.0706751723323658,0.13203629256473642
0.18199145317073828,0.15751396516725474,-0.00020572884522033347,0.5097088652881725
0.3217073553083771,0.3403834324917038,0.034658456657279194,0.5833239877456265
0.17941764079442749,0.11502569098995863,0.011528918885442772,0.4229414011368413
0.1348737680284989,0.18138970701102897,-0.017190572485807343,0.2952272046601818
0.18440485676725946,0.21002107533293207,-0.0610380285722877,0.5635876304030463
0.19570153989339145,0.16262633737202703,-0.03006582084472014,0.46961306119031987
0.22877972669408186,0.30296247006576166,-0.023802401528404772,0.5259809847089247
0.27322687839175086,0.28998675132664076,0.025395253468435384,0.4257821303793482
0.22565772009550247,0.20455381103856668,0.007929751024628834,0.23509050950637478
0.1752930675963858,0.15233500909144004,0.00707185210314337,0.10604791290981827
0.04731885681780153,0.09854679829482632,-0.04422038399123353,0.3114349512338698
0.1867726702335632,0.19617987324593453,0.029342073032173767,0.2150540379221458
0.0869434999327997,-0.04295642128480687,0.03498451342797534,0.2709454753996114
0.12923959327821116,0.16508106414829016,0.012414615513662153,0.05620009630017048
0.15134275155190735,0.07538070659614318,-0.01830023018776443,0.33027259395446296
0.16385902645193362,0.16202237703166011,0.00893983894703306,0.32212634687611985
0.17730164491273773,0.15302652522096083,0.020472117887100173,0.2595799194534214
