corr_YT,corr_YX,corr_TS,corr_YS
0.14244250856702417,0.7382729546282988,0.3661098796465577,0.19052991672842873
0.09933175011185208,0.5632364623869746,0.3702758517056688,0.19423869000008664
0.0445107641039562,0.8133894305316475,0.31857049317580444,0.06778452771214796
0.1222578972836736,0.8175909925151807,0.12088196359312595,0.21432635545331807
0.16630806759278177,0.38408446330660706,0.15880749236405478,0.3816033410333518
0.12004653825273759,0.6048763079664093,0.255739623607001,0.19205525868944617
0.23581894815122548,0.8116237650575095,0.12967945876582332,0.24868635768152347
0.06520856385053686,0.7549945562229068,0.258287087792539,0.14946500868980517
0.4334242406705846,0.4595750009558355,0.27170015519558377,0.560745869943067
0.15052170046600757,0.6317243031811359,0.42845360962852186,0.20467070590609227
0.0971034598592051,0.79122384071797,0.28918595306351846,0.16279690318535228
0.12697737332502257,0.7013023762030018,0.29153799039654593,0.1691490145755118
0.14674646795308044,0.687912918913503,0.23872782562321593,0.21656127703873357
0.07606238228109942,0.7196188650112928,0.4186482521323743,0.12208452887210501
0.3051226434696609,0.317064929189131,0.20843029319271023,0.4611794094328766
0.09132706816402719,0.3201778981298499,0.25643250780900906,0.20319232013975264
0.06708723494981543,0.7836839302754339,0.3016071181286123,0.1340183335017086
0.0899007000346097,0.8280346428822685,0.3618998112527958,0.1673812174812328
0.08355622325756323,0.6633437572909069,0.30237686134461816,0.19960833450267876
0.0832417216949082,0.798912811505006,-0.002071484164984018,0.12825677688773662
0.09900682661023628,0.823289479713182,0.3208169355121627,0.1311830430177112
0.1513604700848391,0.2770262869217329,0.06619581953448217,0.28918814634856177
0.12000248082833372,0.7786380914477482,0.36813696749493907,0.16707357541499335
0.13865715271149176,0.7838787696428063,0.10256688891116358,0.10590860666902419
0.10641730854754465,0.7438702738211859,0.3509457278605962,0.1855239908679318
0.1396049524968812,0.6401554667938468,0.08398153115406289,0.24080987139984997
0.06727712001092007,0.5835958493892774,0.2797840661902119,0.14391302640579137
0.1625738002693712,0.5387649158218061,0.31305804452004626,0.21207508064454667
0.15412398189824278,0.4445312053290729,0.3613751705024509,0.13635153479824424
0.1771195539329516,0.5774783393134899,0.10564383625252277,0.22074317151725906
0.24117016028942695,0.780643004097173,0.23893095483868376,0.33545864898136646
0.17148906904207473,0.5167912097718717,0.3186670239937346,0.21329389760690765
0.13997404483729647,0.6483891627653822,0.44644451280129827,0.19460735412651092
0.17223545773882154,0.5728502561572076,0.09967294173570693,0.2971989288626504
0.045121596256933835,0.6693451480254584,0.2800820630886307,0.11529748542251929
0.13624297298419502,0.6040747322319509,0.37052881419293193,0.2123712724894371
0.09759516757486153,0.7194184352528981,-0.019340023765377364,0.162286884508766
0.150146675316843,0.7071932160372592,0.2678236213466948,0.21317617307603995
0.22279804374471213,0.6423321064901442,0.2677204317968409,0.3983184396542997
0.1916885768032659,0.8251374428275071,0.286623135742071,0.26141929922088547
0.06263067788629888,0.6511818890705556,0.18252368631875157,0.12963053733119112
0.06924186819277513,0.8779583130634324,0.23904287823151738,0.08912289647761043
0.03930709140241124,0.8229213836786478,0.07174981719092711,0.14141064731255937
0.14363816610056626,0.7340986362859638,0.16580281938176186,0.2621874866875489
0.1095310148741257,0.6680883741181602,0.31585424252932026,0.2027022228279005
0.13134612641535012,0.48427868081499725,-0.019821891399717458,0.2670007216494503
0.07780675559522464,0.76124133528166,0.3961456370601396,0.11678008705191309
0.14449881950767218,0.7319377122871289,0.4489829952358995,0.1375591751065975
0.2040404496355684,0.4724644994105806,0.08668319763778043,0.3666681862446589
0.1375934641638759,0.830582759447128,0.271513946067248,0.1817588599088106
0.08641696289456133,0.6033336050788921,0.10439967668084059,0.1823298770553102
0.18533920052580521,0.7001512563785848,0.39599746432212835,0.26434378685871807
0.09109260223854518,0.6346662015154201,0.19272695288173194,0.1641457378211785
0.10618640567135226,0.596052975258798,0.05346819545504215,0.19776209061778607
0.18481619740033203,0.6896515640945455,0.33420106123550997,0.1373714812769467
0.06578000920707792,0.7608174535614962,0.21807688567919345,0.14387254902514202
0.07422418616462406,0.6218146212729097,0.3584455324522482,0.1061732348279002
0.14747267056308785,0.438467886264207,0.4149595214579421,0.19569286528050284
0.10338197215809003,0.7674462317903049,0.28674469905693933,0.13340925339014653
0.11975272562483347,0.6899478062896882,0.15206042491276955,0.1959568143678786
0.22045079014383662,0.5442298329775908,-0.014983207816914007,0.3604831275594397
0.13822334221728474,0.7623412012912313,0.41916095027786127,0.16379395204746516
0.12858138477413994,0.4473469210408652,0.48422491972777726,0.12701915914018932
0.10244251380882394,0.7866043266574976,0.19998566999761053,0.12042317056909287
0.08747873361896594,0.5204289688511405,0.0685130480645068,0.23672008693623686
0.10705169459419629,0.7368440424740356,0.010410848593899506,0.30137451790178627
0.12248534219993086,0.7831110464933931,0.19220085971421313,0.20198172748212484
0.10547476568977057,0.49498888713101563,0.024331412362166766,0.12280980796778032
0.1902527813758937,0.6306569566130275,0.12874934834914997,0.24701294954772876
0.06083616593851997,0.7684719843804038,0.4262963568024444,0.06821515983225676
0.18848394574969454,0.5232376066989892,0.39642699324461583,0.2612350616474541
0.16598319695445915,0.7161800029817608,0.30717406292022903,0.1877883346600994
0.16043834814213284,0.7121874130959982,0.38738988755669984,0.24115944989778104
0.08106961801243623,0.7515062006451165,0.06485294852941675,0.22980670042309082
0.11122659583725411,0.6401828384550036,0.23821717951493335,0.1853739840902408
0.11678668338393422,0.7842578940616951,0.14784251200330872,0.18781234286661366
0.11445242918279366,0.8731546364418432,0.29025190408848334,0.15187705215475455
0.09340160123965086,0.47321849853109704,0.14599334731999106,0.1947624020338879
0.1708013635154283,0.6947828440592478,0.2512971657141554,0.21354341304606866
0.11510136793856875,0.7221397062332274,0.03942958435256882,0.17421647972452087
0.11148835220838285,0.6182708047923661,0.3477946648296588,0.1441379100960431
0.19139821507724453,0.6026622253898081,0.27594964376752884,0.3225944033313285
0.16906673382988063,0.7434564091477192,0.2171724779740854,0.24846508381342303
0.16744818123780963,0.8515216607312293,0.3987411485973673,0.23844508602214895
0.12360173071313986,0.5343809445829822,-0.052209458477320725,0.29622259843766907
0.15471882066752202,0.6991136770808513,0.04089292388359809,0.3094102249462894
0.10602126678441527,0.7548874779491355,0.46992854010010254,0.140153600284347
0.10439337233079779,0.43529235215681134,0.0038741575269699013,0.2590017962440277
0.13093087851365398,0.7142302070407212,0.151532439007788,0.2267142750688442
0.0926757489076101,0.6396934528949325,0.39561035562344565,0.1543901084958224
0.14678240306785562,0.5423728274564938,0.12777150751233102,0.30846956572636675
0.19378244934688585,0.7871049106963237,0.28724755540057306,0.28093091534015213
0.11471591789855284,0.6021053164140493,0.061125839708790285,0.20498378588511804
0.1266978207853135,0.5928324849696742,0.13785168960721683,0.2348184154256459
0.027406152824584785,0.7022561804313145,0.2624192120019523,0.12062963393610901
0.20975940018737937,0.22704569608394035,0.32875300840354604,0.32584785035199554
0.187145654073641,0.5242792287389645,0.3732104921116186,0.30972964196826763
0.1429990718151727,0.748146943870903,0.25130193801136064,0.18377999844596934
0.10918173153014961,0.6203734608885203,0.20504144383761236,0.25695340555086366
0.18121579449973704,0.35325778980324596,0.10895816891265764,0.25910776061737273
0.16328621886290018,0.6989095810157819,0.20732561709600544,0.23321706075661597
0.10179081577820782,0.6857648673525873,0.4129041949307001,0.15200411891542603
0.07847068320964373,0.48582871343974215,0.03827350981217325,0.20060607279073173
0.12291466918728956,0.7706296699329701,0.0009729231276500716,0.26624611295695144
0.17109661564523163,0.5951049726614489,0.3925232902254275,0.1969809901865418
0.061940600362316404,0.6617578699821169,-0.002468724949476083,0.22403177111639988
0.041259428759541014,0.7871121896210724,0.29601718286688894,0.11431238341985568
0.11763598139697796,0.8549585349805238,0.28811164668126316,0.16941873128854362
0.17198829046127742,0.26080208145448946,0.08405612021284398,0.24747034657112799
0.12813875028178512,0.5228296484383461,-0.005915142340766911,0.28703506432426357
0.10474406841141241,0.8698381017938757,0.15978158004678703,0.15964442479555052
0.1645318412015972,0.7006190561081953,0.14167942698165584,0.2613652570585904
0.1588056177142796,0.7018845576822872,0.13223520484168066,0.25563019476537574
0.10417234889305324,0.5492297179715611,0.46427482991942287,0.12279698439579603
0.07338090724478985,0.827266537441135,0.34053391546984657,0.05254722546865344
0.17851379709660126,0.6211460629225056,0.4289350731924608,0.2791946518820219
0.32569428141182094,0.5545750793932228,0.3155867094045288,0.44366498351739003
0.1243801190838743,0.48747829089470324,0.25612106088323605,0.17140288862699918
0.33396609680133543,0.42293467099763205,0.3365471955707187,0.45958351098446987
0.20740180383741874,0.2680463418260226,0.24509743332224432,0.20971134203789893
0.15728245497910343,0.7037435031708775,0.4016207659280049,0.24743035617292083
0.07091130910342022,0.7725815673569258,0.4553721533498224,0.1133297302108277
0.11720787112798448,0.766128524276475,0.15797779641424425,0.21225966622098458
0.16095277332987248,0.8104687697629503,0.38242910849861655,0.19696884383622204
0.14424757619426104,0.8020904906818216,0.4131196226396004,0.18220420892538958
0.19157006080310301,0.6213845292899652,0.38567769932941104,0.16160284691652693
0.24834125831300263,0.34009456312949,0.07043245427756627,0.4912505093269648
0.11894672818895731,0.6518239480449974,0.20689744878318622,0.180947602917523
0.14408707846480664,0.24232830826657503,0.299392932348818,0.21742027143308718
0.08925294552816734,0.7582808844474915,0.41302675587362014,0.16949096423482876
0.20084169524228646,0.39872331149714413,0.3311029129853048,0.3167807025121354
0.12696455523636485,0.6092199867453214,0.06629964945379405,0.20037532765744365
0.14315642921235427,0.7415297732893374,0.1988181496086273,0.17259726619922922
0.29910042749454724,0.5125341390812002,0.014790622522727948,0.5536009794106478
0.1295887671990386,0.7357570351269269,0.04560175837117784,0.26952894807373873
0.09989426447802272,0.7681148873601418,0.39456864314460083,0.2085995170745035
0.14256393666900444,0.5970936480948679,0.36104176932607734,0.2457041632081537
0.07507448615457474,0.785448837587068,0.15034491484241727,0.13155501000241807
0.2002705928650122,0.760699485903412,0.31332010597479193,0.22354536264833383
0.08457278059863019,0.7221521432129039,-0.03391627491607985,0.22097213402282317
0.17641834075973784,0.6992261837980547,0.38418857040038423,0.2346628802541852
0.14291787849531234,0.6341700658463664,0.4705733267869135,0.15763589146512888
0.19060240703651055,0.6762898230566836,0.27218152159669873,0.21299398182206017
0.13529903418896447,0.6281602121913132,0.26058347613515936,0.16431515679141634
0.10329687253889722,0.6567554614042997,0.26399743288268535,0.1137677020683867
0.18913039195955728,0.6378790277344014,0.3367930629072782,0.21173484424504233
0.11159003343330158,0.6164138550662672,0.11606857912580551,0.1733846656464055
0.12442323477489987,0.6363632140496862,0.19727092604741975,0.2002064302604471
0.15811029294304935,0.6507371895083438,0.08758930937568465,0.23954944262486116
0.07587126215747958,0.7907133776210077,-0.02290772994665704,0.12789330645835964
0.2412662412325089,0.6892590258362383,0.04737837747509843,0.37764357283890926
0.1013006316599167,0.7436826700553072,0.23431354091812537,0.1322448108398889
0.12834656461509056,0.7076375204093266,0.015484536191140251,0.32459400593253684
0.06564415610138596,0.6188218723157366,0.173814202493215,0.12054573310128698
0.22079802229594953,0.6657199810890646,0.30859536449806546,0.25689224165579
0.06528842825851938,0.4699738164050709,0.40453192954055583,0.1736658287769437
0.1054409835357222,0.7795618713916048,-0.014067144261312656,0.1795934660857927
0.10516122680246634,0.6117116070768196,0.25789186722733937,0.14809129377014957
0.16628691139037344,0.32205058112211216,0.3653129881271855,0.24168885966544779
0.18835188555525742,0.7848874001829318,0.2836839976570882,0.2763797745626539
0.09662252233627869,0.6619191444207748,0.4019985345298901,0.1366577731581603
0.12383444538109331,0.8078680669928844,0.0840129935608367,0.19699758933011968
0.19987484662830127,0.582095147568053,0.23407541496129117,0.3704974774699414
0.20525427718546466,0.5652482590280095,0.05585324780073972,0.39206904125743214
0.06569984279405808,0.8754734304899502,0.3891060958301378,0.06824758742878387
0.14054143811987718,0.711251327165608,0.12311161659460387,0.27202478196562885
0.1759164659649164,0.6873560162361384,0.09964459157926611,0.3071587904444839
0.1075175455516168,0.861237762227939,0.28705692295123136,0.23671988942624494
0.16521532973046243,0.5154508459804397,0.18171107543662562,0.17004934227553942
0.18058665594105427,0.4652206758358103,0.08859187342345705,0.34953473389185297
0.14875419871520906,0.8082150927527326,0.39425240187431276,0.1648438955635346
0.1042448797250157,0.6963431570911316,0.377425213038818,0.15973429489124052
0.12065282510967196,0.7858911332366598,0.11918247678804342,0.21518379503905416
0.08125948170431727,0.7245749367320244,0.4053583006561682,0.17921070741281014
0.1156813277404601,0.7611654838964739,0.09556847482908942,0.21938735498966616
0.20188516550926283,0.5536576958140113,0.2315877789396038,0.24608441034722073
0.13153617218993657,0.8120993720344309,0.11262393016230718,0.26760023964302904
0.23304716022031888,0.7338265037330128,0.2661884017028281,0.2705240984121535
0.13907506677101267,0.7914978937942234,0.14911813357766604,0.147702109653616
0.2469001291307174,0.6936338730659978,0.26898864932635935,0.316822917472986
0.10035930131847068,0.6815017882019854,0.03685193181297549,0.18181621448322222
0.12155755256858278,0.38142010918623853,0.043377140860383606,0.16084184288171796
0.09561641052098879,0.624309391385556,0.13093681724981743,0.19051275695778846
0.11732849834915317,0.7247211631940702,0.006577941930969947,0.2955491500159562
0.11142387241106758,0.5283628526701359,0.4026282967582383,0.17590405769139206
0.15000489669314399,0.7267762829371986,0.288160692197324,0.2673520670546223
0.2628429800836197,0.06592012233832775,0.04274871969220198,0.41110136676405684
0.3237539730657901,0.06840326031757202,0.4195360963514022,0.4454610488869131
0.03149834831848085,0.6333840972306168,0.024515654713062725,0.2839097455092988
0.25017574473370585,0.421914894177655,0.2117253343608667,0.3784134159566529
0.12829290844374908,0.5621127846832967,0.16370938002610602,0.15135937450235815
0.17183843404687804,0.7231759455378919,0.0801015961621967,0.25786366695682195
0.06064487649799086,0.48943589849794233,0.19470238336998874,0.22461365941068448
0.22666771975594208,0.7624449792695269,0.17827809675235365,0.31898652300512953
0.21456431670022408,0.5103235927806506,0.1710054057278863,0.3230374536786138
0.14172129469285483,0.603758467382892,-0.002477393925662784,0.2696607133226103
0.11852457372374164,0.6600455162124496,0.08887574320472769,0.17281781623510112
0.16196172386343016,0.6725584888789125,0.33152552450560735,0.147475127580454
0.097565746759517,0.6171806837261845,0.09359460884481251,0.15689559676567089
0.13023156641667738,0.783753446169445,0.14381089126894392,0.24663955182059033
0.2018316132320455,0.7640539891987979,0.39019062347206707,0.2726784288822341
0.16266027422726848,0.8228969853598056,0.22084727309639282,0.23852562703181518
0.02041080630553464,0.7761532083724341,0.27437120381465885,0.12970947847224418
0.13126339014248933,0.17776354344512219,0.1603352481727623,0.19866027721880175
0.09916472799418292,0.5515744096527033,0.2129246424290875,0.14844718177569582
0.12178008456416367,0.49087418986521103,0.33419662327286204,0.18439302246888314
0.10247323349461324,0.6710811996419124,0.18394652263469558,0.2174500751392397
0.14486760256698417,0.6640400291417425,0.35297488583076875,0.2185542424470422
0.07302764507121919,0.7074085654654048,0.0794547583595428,0.1372936941431452
0.12584811660315448,0.7671872390016078,0.17200355304736292,0.19736064200177045
0.18765052102471003,0.6135728149516663,0.13782450411677064,0.24310623700335315
0.10955000105232662,0.6445348379259401,0.297520710412643,0.11928451928063272
0.022523706191610336,0.694107200626323,0.11216964127556187,0.14263158039644971
0.03531266333876404,0.7954464547733436,0.12802768477195892,0.17508845663781575
0.1074228575084139,0.560801113570915,0.11562539190789839,0.26841672563628716
0.14015107438144503,0.7152724185172306,0.44084817239111607,0.14695994726034933
0.13178661427433086,0.7544077681435826,0.08992675407276678,0.2195043772588157
0.2084494130801729,0.7030292593610497,0.296662909170098,0.30359436938141404
0.1154380514573009,0.8181814628855751,0.2381158700231337,0.17107852805648732
0.1863234670457632,0.6589051229653261,0.009698555450847766,0.3816395928033208
0.11009630490194405,0.757196951528889,0.37501213745541373,0.12831903647016416
0.12798493949572928,0.7501235616172837,0.3286179493602107,0.14420553748139436
0.06939881118852062,0.6636046639818928,0.39712023212952297,0.10847898392337574
0.13369836697006782,0.7343852152827475,0.39180090083162433,0.2470696248582827
0.15875724106018368,0.4452645294187204,0.30699102664774186,0.2216240334374913
0.09250291261535422,0.6994141364528507,0.3311482615093536,0.14419356994791016
0.1071760559277975,0.7410405341109229,0.4000855006049132,0.14006446308888654
0.15228069910623032,0.47537492740825166,0.2523474106887504,0.21350866242918937
0.210335636431781,0.6666944785871276,0.10914655717008773,0.31737568105682334
0.0887824647466684,0.6463029520035533,0.45160132809517506,0.20830360653733557
0.0991036315341002,0.6932283942772232,0.4451610498350961,0.13866009481377423
0.13410659303469288,0.6357619496086266,0.40905054521941636,0.17487006722060183
0.18012811147072771,0.31717154762677524,-0.05559468271119691,0.32831072237379744
0.19491959486096885,0.7053330667146316,0.3555103193206812,0.31716382980697744
0.21457457777572742,0.6289469209383265,0.38477831459430656,0.35029320825579474
0.0974897986509696,0.8291668207386347,0.2781525025165547,0.15330873372910264
0.07144625002503453,0.7963894167669378,0.48541114083951004,0.14201934633871954
0.27239386322703835,0.3281324665085764,0.382813999273909,0.4644409740118979
0.21032198169878003,0.71409549093604,0.4341067088280063,0.24246995669076307
0.06411256338460108,0.7442806299898594,0.29930224515210796,0.11490416530421646
0.10573780927676979,0.6686745929560713,0.21049494218949372,0.19413923531031238
0.1581075842119627,0.6196923540852644,0.2797118825725153,0.19901646112624902
0.07557061580581458,0.6497407437509632,0.35847295556832237,0.14775544259300102
0.2915400785527048,0.6361004083533307,0.37913053710637823,0.4036696621608393
0.13783386935558425,0.7540198476985063,0.29161529872345326,0.14491895970870955
0.1166019869536366,0.6641073742326828,0.2311804934812279,0.147413533012911
0.1128922803204626,0.7024850239533673,0.3668384824972391,0.09693397811721512
0.3479945581399194,0.10088653362820785,0.4427053718372319,0.424178661544677
0.16563896142164575,0.3082805634972303,0.0971171657313159,0.3108525252907084
0.1029705002837344,0.584374605752342,0.11919601994134857,0.2389304577787006
0.214295284362622,0.765927124407119,0.4304828960653291,0.1886582415935989
0.23333816093324522,0.5170202048597612,0.3567808304888635,0.37326976066040607
-0.016579479468288506,0.7959564665482468,0.3351067526416306,0.0545250446516458
0.12388778346195854,0.6272847838235563,0.11400234276334444,0.2216043273890902
0.16571279387597848,0.4590022389614431,0.41543831536148906,0.21406483584052866
0.1648516859479342,0.8367706172613216,0.34316801200554303,0.14447458708887395
0.21330389107451087,0.6277425859232586,0.44408495339408216,0.25996531998756595
0.14605362105688474,0.8159410817432489,0.16029263196204022,0.19053789512623454
0.12030557117121973,0.6939663614855012,0.007773585429020844,0.20288499755475575
0.13300378831580073,0.7227169281942987,0.0287699252919546,0.20764272692799154
0.17575386660798237,0.5528014216329098,0.17750692272272384,0.25958865317986357
0.13057218105355714,0.7332413355701835,0.16807375301007824,0.17724813928697358
0.066029109761072,0.7491921534555486,0.20883345423969413,0.13054064965440199
0.1686178186591091,0.45910145257219764,0.11287251999920664,0.1546009041663755
0.11077885803729765,0.7267319984339731,0.23445827156180038,0.13808412835598544
0.14854965889194982,0.5487844459900176,0.21781418793129448,0.19178325303744698
0.08476643724909591,0.909754983181755,0.06255844444635521,0.16570233052154987
0.17110320485556543,0.7054002261900566,0.32439056735893723,0.2954891016050303
0.11929958999817858,0.5097589519713015,0.04714828457284531,0.19518590185104553
0.1734966033445492,0.6056281792435977,0.069292060621144,0.44996545046052405
0.15186649420759246,0.684519083568849,0.3227762266687124,0.19920117289281322
0.1477636906883809,0.7259238957330203,0.050728639452586086,0.28177239277983057
0.0523433159881276,0.7721548987291372,0.4313124293727007,0.055513713026173084
0.10321975556488841,0.7484342647713849,0.39853688268689513,0.13152827960531596
0.12272920334372343,0.7853750954045433,0.3984951559020062,0.07825281945470253
0.13962019032735476,0.7900972704698934,0.27700069727001253,0.19417622627177641
0.2998372619490853,0.5907185596219191,0.24754084889280908,0.38873582868602075
0.10370724124823597,0.7674524645791161,0.09665219862142013,0.15042113123602036
0.07858241005713151,0.6918907669733891,0.248184369673069,0.11473424363884271
0.1921325512599686,0.4676290456598027,0.39685310152093345,0.21810084844950756
0.13105434514303183,0.5624027101913103,0.1944913783327853,0.15492824048168186
0.15759884069708452,0.7565498348769255,0.1723216878894217,0.2550366866267982
0.09797891734605288,0.6047042952504639,0.2991306611364194,0.15194988193754344
0.14875518210863303,0.7257499031205328,0.34801164647494087,0.20387235365086648
0.12686553034196996,0.6723231660697948,0.2599381290965226,0.22472162195453604
0.16053619104489855,0.7615622855523657,0.16591012325144955,0.176676470343295
0.19475735466448618,0.487747759833472,0.1819300534857431,0.2977331258305646
0.1787150371231026,0.752871681417717,0.45370537280997675,0.21510167199137553
0.1585758893493302,0.6504741159050873,0.3452178033651428,0.22875445180584486
0.1672446948034513,0.4843579048016637,0.30975294240957285,0.22698320149610646
0.23403483268740927,0.6329453406134791,0.19001373142509304,0.2337538302972041
0.10062952574303165,0.564111660122552,0.2250716080512849,0.16480763907546375
0.16061237921488575,0.569939553305692,0.37125008800877707,0.18173819852433007
0.1492890454971733,0.7275345026854542,0.24652315058678437,0.24207688201262212
0.2562300502081328,0.7157678950967472,0.3953450501308723,0.3769954833922282
0.14891344490771624,0.5867411601447187,0.20313150603248267,0.19333261880305125
0.11707979647521896,0.7933865334238168,0.24630937544747175,0.1619255670117154
0.15629151542875164,0.6236649557308199,0.3627818711166215,0.19684230729971217
0.25015619276033,0.778188895865032,0.31926653989504405,0.374647887174364
0.1778254608963652,0.7908047729006928,0.19385203926065234,0.28379259749058783
0.2085878442534212,0.45373552585970855,0.3468297712069316,0.2667516624927677
0.1708270830518796,0.5024377660789506,0.3804909475648879,0.20511937314028078
0.14310283447962838,0.8355582038626251,0.4076532368619915,0.11428588990447516
0.144322571693338,0.4934216069789993,0.15677029402826603,0.22093995214417572
0.2325763755845163,0.47437554510127555,0.33026410099824005,0.3300824058674813
0.07424113577914943,0.47596874652193566,0.42594772738040926,0.13114750837427946
